Gene1	Gene2	corVal	pValue
g27	g3	0.0740043240888445	0.256452689195012
g55	g50	0.0739847051241016	0.256579136067743
g50	g55	0.0739847051241015	0.256579136067743
g10	g25	0.073962475534349	0.256722460742775
g25	g10	0.073962475534349	0.256722460742775
g8	g43	0.073818213450402	0.257653928756156
g43	g8	0.073818213450402	0.257653928756156
g1	g10	0.0738109750096536	0.257700727041817
g10	g1	0.0738109750096535	0.257700727041817
g45	g25	0.0737584321991957	0.258040604735753
g25	g45	0.0737584321991957	0.258040604735753
g32	g25	0.073647217473239	0.258761025140898
g25	g32	0.0736472174732389	0.258761025140898
g51	g3	0.0735606223695516	0.259322924067212
g3	g51	0.0735606223695515	0.259322924067212
g19	g63	0.0731759383911516	0.261829211446493
g63	g19	0.0731759383911516	0.261829211446493
g25	g51	0.0731695496576559	0.261870975146882
g51	g25	0.0731695496576558	0.261870975146883
g61	g50	0.073083321894629	0.262435100926386
g50	g61	0.0730833218946288	0.262435100926387
g64	g0	0.0728937348726804	0.263678362307005
g0	g64	0.0728937348726804	0.263678362307005
g13	g61	0.0726331814271123	0.265393580211824
g61	g13	0.0726331814271123	0.265393580211824
g27	g39	0.0724594986504379	0.26654116271683
g39	g27	0.0724594986504379	0.26654116271683
g50	g38	0.0724204096806197	0.266799904098493
g38	g50	0.0724204096806197	0.266799904098493
g58	g49	0.0722174371343248	0.268146198736926
g49	g58	0.0722174371343248	0.268146198736926
g40	g19	0.0721749213470004	0.268428787700033
g19	g40	0.0721749213470003	0.268428787700033
g5	g31	0.0719435728131642	0.269970049493295
g31	g5	0.0719435728131641	0.269970049493296
g40	g59	0.0718410963900874	0.270654678950606
g59	g40	0.0718410963900873	0.270654678950606
g35	g34	0.0714301424613958	0.273412072552922
g34	g35	0.0714301424613957	0.273412072552922
g19	g10	0.0714084684594102	0.273558027329022
g10	g19	0.07140846845941	0.273558027329023
g13	g23	0.071358879364594	0.27389216400472
g23	g13	0.0713588793645939	0.273892164004721
g54	g51	0.0713325201945187	0.274069887697735
g51	g54	0.0713325201945187	0.274069887697735
g25	g39	0.0711480806206865	0.275315640827201
g39	g25	0.0711480806206864	0.275315640827201
g11	g14	0.0711423198643916	0.275354612221986
g14	g11	0.0711423198643914	0.275354612221987
g0	g11	0.071128001046914	0.275451494923626
g11	g0	0.071128001046914	0.275451494923626
g49	g38	0.0708337816969545	0.277447332835822
g38	g49	0.0708337816969545	0.277447332835822
g47	g38	0.070581453926154	0.279166776640267
g38	g47	0.070581453926154	0.279166776640267
g3	g55	0.0702921911560928	0.281146748337053
g55	g3	0.0702921911560927	0.281146748337053
g42	g18	0.070127224672453	0.282280156441436
g18	g42	0.0701272246724529	0.282280156441436
g63	g54	0.0700289053586512	0.282957124897751
g54	g63	0.0700289053586512	0.282957124897751
g11	g52	0.0699283581135313	0.283650563234335
g52	g11	0.0699283581135312	0.283650563234335
g14	g49	0.069895676268491	0.283876204244992
g49	g14	0.0698956762684908	0.283876204244993
g43	g10	0.0698912883857552	0.283906508124613
g10	g43	0.0698912883857551	0.283906508124613
g31	g14	0.0697808903663606	0.2846696622339
g14	g31	0.0697808903663604	0.284669662233901
g50	g11	0.069685334011606	0.285331331974788
g11	g50	0.069685334011606	0.285331331974788
g62	g29	0.0696746468965501	0.285405397944249
g29	g62	0.0696746468965501	0.285405397944249
g51	g64	0.0695503890611402	0.286267502325098
g64	g51	0.0695503890611402	0.286267502325098
g55	g20	0.0690035953723524	0.290081925880861
g20	g55	0.0690035953723523	0.290081925880861
g56	g40	0.0685619169109112	0.293187775584955
g40	g56	0.0685619169109112	0.293187775584955
g19	g29	0.0685365752925531	0.293366646066843
g29	g19	0.0685365752925531	0.293366646066843
g31	g36	0.0682718253669479	0.295239698733976
g36	g31	0.0682718253669478	0.295239698733977
g6	g42	0.0682476067420545	0.29541143710085
g42	g6	0.0682476067420544	0.29541143710085
g33	g22	0.0678722778235391	0.298081455276417
g22	g33	0.0678722778235391	0.298081455276418
g3	g48	0.0677271478281142	0.299118163173462
g48	g3	0.0677271478281141	0.299118163173463
g56	g61	0.0675871993725435	0.300120119349019
g61	g56	0.0675871993725435	0.300120119349019
g38	g48	0.0675756861455215	0.300202646764294
g48	g38	0.0675756861455214	0.300202646764295
g2	g19	0.0674853661971783	0.300850586360316
g19	g2	0.0674853661971782	0.300850586360317
g49	g20	0.0674767731790299	0.300912279368724
g20	g49	0.0674767731790299	0.300912279368724
g15	g6	0.0672615812341964	0.3024599664093
g6	g15	0.0672615812341964	0.302459966409301
g61	g34	0.0669324499728576	0.304837279054723
g34	g61	0.0669324499728576	0.304837279054723
g2	g41	0.0668814101625362	0.30520703978354
g41	g2	0.066881410162536	0.305207039783541
g12	g24	0.0668718462560863	0.305276358909977
g24	g12	0.0668718462560863	0.305276358909977
g56	g51	0.0668581093616147	0.30537594198037
g51	g56	0.0668581093616147	0.30537594198037
g47	g11	0.0667428619589614	0.306212249893735
g11	g47	0.0667428619589611	0.306212249893737
g52	g64	0.0666998010464353	0.306525113763716
g64	g52	0.0666998010464352	0.306525113763716
g45	g30	0.06658389851672	0.30736826174185
g30	g45	0.0665838985167198	0.307368261741852
g54	g5	0.0665297165787297	0.307762938083209
g5	g54	0.0665297165787296	0.307762938083209
g5	g19	0.0663621512959821	0.308985638394122
g19	g5	0.0663621512959821	0.308985638394122
g28	g47	0.0661868406592003	0.310268265899597
g47	g28	0.0661868406592002	0.310268265899598
g21	g24	0.0660226250927113	0.311472881937158
g24	g21	0.0660226250927113	0.311472881937158
g35	g21	0.0659160544421192	0.312256276653163
g21	g35	0.0659160544421192	0.312256276653163
g7	g19	0.0658782786483022	0.312534273742862
g19	g7	0.0658782786483022	0.312534273742862
g5	g17	0.0655907078228614	0.314655854577212
g17	g5	0.0655907078228614	0.314655854577212
g63	g29	0.0655091186915159	0.315259495150725
g29	g63	0.0655091186915159	0.315259495150726
g12	g41	0.0654253439258028	0.315880092311279
g41	g12	0.0654253439258026	0.31588009231128
g3	g31	0.0652281408706606	0.31734410178414
g31	g3	0.0652281408706605	0.317344101784141
g49	g31	0.0652255537986962	0.317363337193341
g31	g49	0.0652255537986962	0.317363337193341
g11	g53	0.0650067164286755	0.318993187191888
g53	g11	0.0650067164286754	0.318993187191888
g12	g57	0.0649723844142813	0.319249377239161
g57	g12	0.0649723844142811	0.319249377239162
g0	g6	0.0649343600478283	0.319533276208907
g6	g0	0.0649343600478283	0.319533276208907
g58	g17	0.0648596070897132	0.320091877897292
g17	g58	0.0648596070897131	0.320091877897292
g39	g16	0.0647562151868363	0.320865532995201
g16	g39	0.0647562151868362	0.320865532995201
g63	g42	0.0646936190839079	0.321334513050323
g42	g63	0.0646936190839078	0.321334513050324
g50	g36	0.064448534101915	0.323175006951357
g36	g50	0.064448534101915	0.323175006951357
g62	g26	0.0642139005132593	0.324943399664278
g26	g62	0.0642139005132592	0.324943399664279
g17	g47	0.0640668603440736	0.326054798975269
g47	g17	0.0640668603440735	0.32605479897527
g10	g12	0.0640570045564964	0.326129381385724
g12	g10	0.0640570045564963	0.326129381385724
g3	g56	0.0639910269258075	0.326628942388374
g56	g3	0.0639910269258074	0.326628942388375
g44	g41	0.0639703959121329	0.326785254990226
g41	g44	0.0639703959121328	0.326785254990226
g5	g4	0.0639362146608879	0.327044338341721
g4	g5	0.0639362146608879	0.327044338341721
g33	g0	0.0636158573579209	0.329478987853245
g0	g33	0.0636158573579209	0.329478987853245
g0	g20	0.063540446242302	0.330053788797105
g20	g0	0.063540446242302	0.330053788797105
g11	g39	0.0634872678238577	0.33045951460426
g39	g11	0.0634872678238576	0.330459514604261
g43	g60	0.0634710323643514	0.330583447245349
g60	g43	0.0634710323643514	0.330583447245349
g31	g18	0.0633726608268393	0.331335000892175
g18	g31	0.0633726608268392	0.331335000892176
g28	g33	0.063260157198779	0.332195867542911
g33	g28	0.0632601571987789	0.332195867542911
g43	g21	0.0632056196620895	0.332613699633861
g21	g43	0.0632056196620895	0.332613699633861
g36	g60	0.0630759263149913	0.333608681824744
g60	g36	0.0630759263149912	0.333608681824744
g17	g13	0.0629150250276933	0.334845734237001
g13	g17	0.0629150250276932	0.334845734237001
g48	g25	0.0626892980414906	0.336586127295341
g25	g48	0.0626892980414906	0.336586127295341
g19	g62	0.0624479002292094	0.33845373026549
g62	g19	0.0624479002292094	0.33845373026549
g30	g29	0.0622502695938046	0.339987634751069
g29	g30	0.0622502695938045	0.339987634751069
g15	g34	0.0622421971289351	0.340050382930015
g34	g15	0.0622421971289351	0.340050382930015
g22	g45	0.0622177547447522	0.340240421307785
g45	g22	0.0622177547447521	0.340240421307785
g48	g39	0.0622147830552175	0.340263530662772
g39	g48	0.0622147830552175	0.340263530662773
g20	g60	0.0622068709342133	0.340325064174612
g60	g20	0.0622068709342133	0.340325064174613
g15	g46	0.0621116851073702	0.341065890996173
g46	g15	0.0621116851073702	0.341065890996173
g19	g27	0.062062623419151	0.341448136203683
g27	g19	0.062062623419151	0.341448136203683
g38	g60	0.0619677952829117	0.3421877248929
g60	g38	0.0619677952829117	0.3421877248929
g5	g20	0.0619413882823621	0.342393860872491
g20	g5	0.0619413882823621	0.342393860872491
g60	g25	0.0618599827087759	0.343029818190082
g25	g60	0.0618599827087758	0.343029818190082
g28	g7	0.0618275684940806	0.343283253434633
g7	g28	0.0618275684940806	0.343283253434633
g6	g31	0.0617321140877574	0.344030267728522
g31	g6	0.0617321140877574	0.344030267728523
g62	g39	0.0616104418440618	0.34498395311952
g39	g62	0.0616104418440618	0.34498395311952
g4	g52	0.0615251730142114	0.345653300473578
g52	g4	0.0615251730142114	0.345653300473579
g20	g27	0.0614083610824065	0.346571590385815
g27	g20	0.0614083610824064	0.346571590385815
g30	g21	0.0611524165649604	0.348589028748479
g21	g30	0.0611524165649602	0.34858902874848
g31	g38	0.0609763429550229	0.349981194239306
g38	g31	0.0609763429550229	0.349981194239307
g11	g30	0.0608345987638597	0.351104469452343
g30	g11	0.0608345987638596	0.351104469452343
g32	g42	0.0608129135764167	0.351276517299938
g42	g32	0.0608129135764166	0.351276517299939
g15	g56	0.0607398957597345	0.351856222651262
g56	g15	0.0607398957597344	0.351856222651263
g61	g16	0.0605478164656866	0.353384057088985
g16	g61	0.0605478164656866	0.353384057088985
g17	g8	0.0604397567534039	0.354245413178739
g8	g17	0.0604397567534038	0.354245413178739
g47	g41	0.0604383144119367	0.354256919149062
g41	g47	0.0604383144119365	0.354256919149064
g35	g32	0.0602599233529354	0.355681803915514
g32	g35	0.0602599233529354	0.355681803915514
g42	g25	0.0598369679301982	0.359074456445553
g25	g42	0.0598369679301982	0.359074456445553
g25	g52	0.0597132156154635	0.360070919976606
g52	g25	0.0597132156154635	0.360070919976607
g58	g29	0.0594103651704905	0.362516763828977
g29	g58	0.0594103651704905	0.362516763828977
g6	g41	0.0592423417498625	0.363878182173033
g41	g6	0.0592423417498624	0.363878182173033
g47	g7	0.059216096175243	0.364091124789064
g7	g47	0.059216096175243	0.364091124789064
g18	g2	0.0591442895413168	0.364674121106322
g2	g18	0.0591442895413168	0.364674121106323
g10	g46	0.0591340680726308	0.364757156058162
g46	g10	0.0591340680726307	0.364757156058163
g24	g50	0.0590773133229379	0.365218421475908
g50	g24	0.0590773133229379	0.365218421475908
g2	g22	0.0590523172711355	0.365421687759173
g22	g2	0.0590523172711353	0.365421687759175
g30	g34	0.0589783870193555	0.366023294443403
g34	g30	0.0589783870193555	0.366023294443403
g52	g28	0.0588221006903207	0.367297092467397
g28	g52	0.0588221006903207	0.367297092467397
g30	g23	0.0588194366432286	0.367318829312403
g23	g30	0.0588194366432286	0.367318829312403
g2	g24	0.0585449128459908	0.369563028250587
g24	g2	0.0585449128459907	0.369563028250588
g54	g15	0.0581038432254449	0.373186407694841
g15	g54	0.0581038432254449	0.373186407694841
g20	g14	0.0578348611133355	0.375406782065169
g14	g20	0.0578348611133352	0.375406782065172
g32	g24	0.0578094286522792	0.3756171388754
g24	g32	0.0578094286522792	0.3756171388754
g52	g37	0.0577913064607433	0.375767075154411
g37	g52	0.0577913064607433	0.375767075154411
g21	g50	0.0576461479817214	0.376969387105191
g50	g21	0.0576461479817214	0.376969387105192
g63	g39	0.0576102367727519	0.37726719412183
g39	g63	0.0576102367727519	0.37726719412183
g20	g44	0.0575025762143851	0.378160872526702
g44	g20	0.0575025762143851	0.378160872526702
g32	g4	0.0574939519654714	0.378232517465106
g4	g32	0.0574939519654713	0.378232517465106
g28	g51	0.0571260774266519	0.381296321161622
g51	g28	0.0571260774266519	0.381296321161622
g9	g40	0.0571234730211929	0.381318065488737
g40	g9	0.0571234730211929	0.381318065488737
g24	g33	0.0568351019429004	0.383730367353803
g33	g24	0.0568351019429003	0.383730367353803
g28	g38	0.0568191566104255	0.38386402462834
g38	g28	0.0568191566104255	0.38386402462834
g8	g55	0.0567514839916285	0.384431586362715
g55	g8	0.0567514839916284	0.384431586362715
g12	g47	0.0565996011154522	0.385707264580811
g47	g12	0.0565996011154522	0.385707264580812
g1	g7	0.0565211450973912	0.386367229056787
g7	g1	0.056521145097391	0.386367229056788
g4	g46	0.0565066239734869	0.386489454423772
g46	g4	0.0565066239734869	0.386489454423772
g21	g64	0.0564429870334149	0.387025367706969
g64	g21	0.0564429870334149	0.387025367706969
g31	g28	0.0561628415419009	0.389389940731465
g28	g31	0.0561628415419009	0.389389940731466
g17	g1	0.0560901755348626	0.39000470287979
g1	g17	0.0560901755348625	0.39000470287979
g17	g52	0.0558687957456397	0.391881210315407
g52	g17	0.0558687957456396	0.391881210315407
g43	g49	0.0558585622418283	0.391968085173398
g49	g43	0.0558585622418283	0.391968085173399
g56	g28	0.0557252423914792	0.393100932282504
g28	g56	0.0557252423914791	0.393100932282505
g26	g54	0.0556720725462982	0.393553276997906
g54	g26	0.0556720725462981	0.393553276997907
g21	g56	0.0556469412085114	0.393767191881972
g56	g21	0.0556469412085114	0.393767191881973
g26	g52	0.0556274503441521	0.393933143893773
g52	g26	0.0556274503441521	0.393933143893773
g1	g62	0.0555197584468933	0.394850828315652
g62	g1	0.0555197584468932	0.394850828315653
g19	g16	0.055443985296596	0.395497289882568
g16	g19	0.055443985296596	0.395497289882568
g16	g62	0.0552997723035367	0.396729402928214
g62	g16	0.0552997723035366	0.396729402928215
g33	g37	0.0552607528452911	0.397063168787316
g37	g33	0.055260752845291	0.397063168787317
g12	g27	0.0550395032186423	0.398958881321574
g27	g12	0.0550395032186423	0.398958881321574
g15	g39	0.0549891334820997	0.399391214885055
g39	g15	0.0549891334820997	0.399391214885055
g43	g11	0.0549338948889018	0.399865660666448
g11	g43	0.0549338948889017	0.399865660666448
g27	g23	0.0548993292454367	0.400162717131763
g23	g27	0.0548993292454367	0.400162717131763
g48	g13	0.054869107503002	0.400422550167609
g13	g48	0.054869107503002	0.400422550167609
g39	g37	0.0548667083347691	0.400443181459129
g37	g39	0.0548667083347691	0.40044318145913
g41	g62	0.0547762651021834	0.401221397508906
g62	g41	0.0547762651021833	0.401221397508907
g26	g51	0.0547256648769197	0.4016571789227
g51	g26	0.0547256648769197	0.4016571789227
g47	g43	0.0546285342656131	0.402494481742189
g43	g47	0.054628534265613	0.40249448174219
g59	g32	0.0544940997917149	0.403655071974893
g32	g59	0.0544940997917149	0.403655071974893
g24	g15	0.0543480648089339	0.404918064311575
g15	g24	0.0543480648089339	0.404918064311575
g11	g58	0.0542646395132931	0.405640625445668
g58	g11	0.0542646395132931	0.405640625445668
g6	g45	0.0541805088878902	0.406370070103887
g45	g6	0.0541805088878902	0.406370070103887
g1	g37	0.0541409235150875	0.406713559383067
g37	g1	0.0541409235150875	0.406713559383067
g26	g45	0.0539520638961612	0.40835469582135
g45	g26	0.0539520638961611	0.40835469582135
g10	g21	0.053730716707919	0.410283119336349
g21	g10	0.0537307167079189	0.410283119336351
g62	g48	0.0535319946617954	0.412019000005015
g48	g62	0.0535319946617953	0.412019000005015
g21	g53	0.0535171666127858	0.412148699546733
g53	g21	0.0535171666127857	0.412148699546733
g35	g61	0.0531866993026203	0.41504550303413
g61	g35	0.0531866993026203	0.41504550303413
g18	g11	0.0531521912712387	0.415348680683102
g11	g18	0.0531521912712386	0.415348680683102
g14	g47	0.053149461992225	0.415372664890629
g47	g14	0.0531494619922248	0.415372664890632
g32	g20	0.0531106090236919	0.415714183016623
g20	g32	0.0531106090236919	0.415714183016623
g47	g61	0.0529809110146043	0.416855422652567
g61	g47	0.0529809110146042	0.416855422652568
g0	g1	0.0529601529038306	0.417038247845819
g1	g0	0.0529601529038304	0.41703824784582
g13	g42	0.0527771043137633	0.418652464323015
g42	g13	0.0527771043137633	0.418652464323015
g24	g7	0.0526129520378575	0.420103145915681
g7	g24	0.0526129520378575	0.420103145915682
g18	g15	0.0524940327071581	0.421155915792852
g15	g18	0.0524940327071581	0.421155915792852
g15	g22	0.0524705411095586	0.421364064166762
g22	g15	0.0524705411095585	0.421364064166763
g19	g31	0.0522062109946278	0.423710303607379
g31	g19	0.0522062109946278	0.423710303607379
g58	g31	0.0520339802951908	0.42524313047529
g31	g58	0.0520339802951907	0.425243130475291
g46	g34	0.0519285791378697	0.426182769581074
g34	g46	0.0519285791378697	0.426182769581074
g7	g22	0.0516619512170004	0.428565092117328
g22	g7	0.0516619512170002	0.42856509211733
g50	g20	0.0514008244887058	0.430905704318354
g20	g50	0.0514008244887057	0.430905704318354
g57	g52	0.0513941735900964	0.43096541577725
g52	g57	0.0513941735900964	0.43096541577725
g48	g6	0.0513373358107638	0.431475897194988
g6	g48	0.0513373358107637	0.431475897194989
g7	g15	0.0512019830102392	0.432692952700209
g15	g7	0.0512019830102392	0.432692952700209
g55	g14	0.0508083368696803	0.436243711576031
g14	g55	0.0508083368696802	0.436243711576031
g31	g32	0.0504995915680505	0.439040287942613
g32	g31	0.0504995915680504	0.439040287942614
g10	g62	0.0504960248056103	0.43907265490175
g62	g10	0.0504960248056102	0.43907265490175
g15	g23	0.0504634585548755	0.439368243727899
g23	g15	0.0504634585548755	0.439368243727899
g18	g12	0.0502497027154074	0.441311222744041
g12	g18	0.0502497027154073	0.441311222744041
g39	g26	0.050124218731439	0.44245411034489
g26	g39	0.0501242187314389	0.44245411034489
g28	g30	0.0500444335479865	0.4431816547254
g30	g28	0.0500444335479864	0.4431816547254
g59	g17	0.049868129134946	0.444791744592985
g17	g59	0.0498681291349459	0.444791744592986
g26	g22	0.0498546832059074	0.444914674668677
g22	g26	0.0498546832059074	0.444914674668677
g49	g48	0.0498173868947834	0.445255758794277
g48	g49	0.0498173868947834	0.445255758794277
g59	g42	0.0497907030117048	0.44549988046424
g42	g59	0.0497907030117048	0.44549988046424
g1	g53	0.0497349649690203	0.446010053068208
g53	g1	0.0497349649690203	0.446010053068208
g41	g21	0.049634386126507	0.446931491400741
g21	g41	0.0496343861265069	0.446931491400742
