Gene1	Gene2	EdgeWeight
g55	g31	0.01747465694108872
g35	g42	0.017465115940925688
g2	g60	0.017459511328339002
g57	g51	0.017453795218872522
g54	g42	0.017451193603858762
g44	g16	0.017449424557484612
g36	g17	0.01743874794953791
g28	g32	0.017435091438582972
g61	g24	0.017413765165325317
g53	g16	0.017413382679649966
g21	g31	0.01741031130293123
g21	g50	0.017402801409084984
g30	g34	0.017373033767138543
g1	g26	0.017362656755833192
g63	g60	0.01734712115847402
g54	g49	0.017341932975508945
g10	g23	0.017326497973381705
g11	g19	0.017307754421624296
g16	g62	0.017269879765995373
g13	g19	0.01726499257844611
g20	g51	0.01726012580923669
g44	g28	0.017242982250256545
g10	g13	0.01722921756017841
g53	g29	0.01722908145112119
g64	g58	0.01722539257378135
g25	g24	0.0172187906366395
g9	g58	0.017213462972798795
g15	g28	0.017198310200449103
g25	g32	0.01718544380025635
g64	g42	0.017174720810466237
g9	g32	0.017172259829461974
g54	g37	0.017156911233495657
g35	g54	0.01715234214451924
g51	g5	0.017134886791572497
g31	g38	0.017134608788595983
g26	g0	0.017132383899321552
g4	g32	0.017132120242660632
g14	g16	0.017107476700219462
g23	g32	0.017106705800073563
g64	g32	0.017085236807238478
g11	g43	0.01708090053448716
g36	g59	0.01706455684756061
g56	g28	0.017056463613440886
g32	g38	0.017017845311478763
g22	g23	0.017016372587386874
g40	g48	0.016995190419739084
g29	g23	0.016988764783933002
g21	g6	0.016985487044418462
g13	g9	0.016982295418216845
g41	g16	0.016978960944457937
g10	g62	0.016975727182198686
g4	g24	0.016973075833440338
g23	g27	0.016972240456920227
g55	g28	0.016952788009142426
g10	g16	0.016928742572295118
g41	g21	0.016921710534904218
g8	g27	0.016919873282493215
g52	g25	0.016919094641708262
g34	g58	0.01689934660092704
g9	g28	0.01689207687699675
g61	g42	0.016886095551242857
g12	g28	0.016885312769350784
g31	g28	0.01687683425002096
g17	g49	0.016876349626080218
g19	g42	0.016841339875779356
g31	g0	0.01683218270753873
g48	g35	0.016826700137369466
g40	g29	0.01682078715681399
g7	g11	0.01681853388129725
g7	g8	0.016805758238668544
g24	g42	0.016805403268544582
g16	g49	0.016786539057413976
g3	g24	0.016780966920068988
g1	g21	0.016777712152227273
g26	g42	0.016769786820654258
g0	g44	0.016758989888228378
g45	g38	0.016756685240120462
g16	g52	0.016745336048030773
g58	g51	0.01673953879127973
g24	g25	0.01673852109399788
g13	g63	0.016724054024393413
g31	g62	0.016720697672940002
g51	g42	0.016717511445761408
g28	g49	0.016695531314940688
g32	g0	0.016684777852963083
g32	g24	0.016680176766924217
g14	g23	0.016656246006860272
g26	g23	0.016632589920106213
g50	g30	0.016632251725918056
g34	g35	0.016626214099886887
g15	g24	0.016626172025241883
g3	g42	0.01662289814604741
g25	g29	0.016619830952504442
g27	g28	0.01661401970139944
g42	g34	0.0165929942935815
g24	g49	0.016567879563683198
g28	g27	0.016567088171589653
g44	g51	0.016560618705536687
g4	g23	0.016550607390115102
g45	g23	0.016523767536219532
g63	g34	0.01651393448271578
g29	g60	0.016510434217235814
g56	g42	0.01650668001720235
g58	g42	0.016486034514979132
g34	g0	0.016472908753864517
g19	g54	0.01646404778674654
g39	g60	0.016463894825755224
g40	g49	0.016463159438115403
g64	g33	0.01646092126723039
g49	g64	0.016457140179523478
g15	g0	0.016448041521926696
g14	g40	0.016440492068481638
g31	g32	0.01644017565200648
g46	g29	0.016432702012854922
g25	g58	0.01642339232284666
g14	g57	0.016414695487973162
g40	g43	0.016399314160004487
g11	g28	0.016396109275652628
g7	g21	0.016394529495275985
g13	g57	0.01636960827579276
g61	g35	0.016354437623539397
g27	g49	0.016351524747063022
g53	g33	0.01634674750462978
g36	g25	0.01633271199593589
g38	g0	0.016328213724208354
g10	g19	0.016312789067239382
g50	g34	0.016312524120328426
g48	g42	0.016286304123205787
g41	g0	0.016279234103591944
g11	g23	0.016277236072794778
g33	g49	0.01626639470487055
g29	g28	0.016265139514840616
g37	g25	0.01626488855104821
g20	g23	0.01625492872027144
g62	g57	0.01624835084687816
g51	g38	0.016237995151406233
g37	g51	0.016236400792227504
g57	g26	0.016224468856247266
g33	g3	0.016221452909653898
g16	g51	0.01621866563570611
g12	g35	0.01621816305279052
g15	g42	0.016216087125448586
g7	g24	0.016193808404847857
g56	g37	0.01618421286013419
g26	g49	0.01616608706329393
g8	g23	0.016165008288985806
g24	g0	0.016154925903778726
g26	g9	0.016148183005019467
g31	g41	0.016144900684273687
g63	g51	0.016105548698260506
g42	g48	0.016104389383691076
g36	g27	0.01609809605979066
g36	g12	0.01608306882892693
g27	g52	0.01607549734542333
g54	g0	0.016072883550598608
g53	g42	0.01607242664328967
g3	g60	0.016065533876963745
g59	g27	0.016062114860849783
g51	g25	0.016049312393816864
g5	g57	0.016043870242113553
g2	g23	0.01603589075092483
g35	g60	0.016034390467149058
g54	g27	0.016030353237021306
g62	g34	0.016029435503177043
g48	g60	0.016022848434228448
g11	g7	0.016019835659463875
g3	g19	0.0160184269352821
g20	g27	0.01601687087106333
g64	g49	0.016012383071761848
g61	g23	0.016009694099654914
g19	g28	0.016005400617160125
g44	g60	0.01599621631231016
g54	g32	0.015976800990211763
g19	g53	0.015972851960111698
g29	g42	0.015971155192790847
g33	g51	0.015969320148773097
g49	g23	0.01595889341410065
g38	g36	0.015947302711361966
g17	g51	0.015946671517465098
g60	g24	0.015917621316489463
g51	g52	0.015916235682662577
g26	g54	0.0159160746873793
g7	g34	0.01588450722441299
g44	g5	0.01587558438747116
g55	g1	0.01586496183670781
g1	g25	0.015848972626427267
g10	g27	0.015848315615941622
g9	g29	0.015844112444999392
g29	g58	0.01583472430625549
g34	g64	0.01582988787762931
g49	g28	0.015827285840829534
g3	g26	0.01580798509539715
g48	g64	0.01580530566233111
g36	g58	0.015804066966838618
g57	g29	0.015782008395866087
g61	g53	0.015759229373615968
g56	g0	0.01573506259390324
g53	g23	0.015733211650990956
g26	g58	0.015729813036341838
g6	g49	0.01572482835525191
g52	g32	0.015710503581585874
g21	g27	0.01569946403784926
g56	g21	0.015682522010306954
g61	g44	0.015670186447259603
g57	g28	0.01565637980581897
g2	g33	0.015655173603045462
g43	g32	0.015650555281441755
g61	g29	0.015634252272349592
g56	g19	0.015624766668897788
g42	g44	0.015622007962300203
g18	g58	0.015621541501116547
g21	g58	0.01562133913757498
g59	g25	0.01561851197790682
g29	g24	0.01561791623460806
g57	g54	0.015614863910360129
g12	g26	0.01561232586509258
g16	g0	0.0156110559017981
g26	g51	0.0156074435501457
g40	g12	0.01560464652706651
g31	g34	0.015604106198275456
g22	g19	0.015598339703795285
g39	g34	0.015595573162808466
g6	g27	0.015590238329298603
g50	g24	0.015580991363100843
g9	g23	0.015577149972989281
g10	g50	0.015576740936801075
g59	g35	0.015574871881149662
g40	g17	0.015574019497663485
g6	g48	0.015573162788478806
g47	g9	0.015570140304741619
g32	g23	0.015568693318405071
g3	g27	0.0155565284682043
g1	g53	0.015546965426728124
g50	g27	0.015540464561241137
g26	g53	0.015539372365219375
g12	g48	0.015530712600753291
g8	g28	0.01552459017079974
g33	g64	0.01550960177409581
g14	g5	0.015498811248392787
g18	g9	0.015494913117077503
g61	g27	0.015486499711454703
g15	g37	0.015486367541863288
g52	g60	0.015484695218392413
g38	g35	0.015476007130060582
g23	g34	0.015473147773884284
g48	g0	0.015463993284005731
g38	g32	0.015463268445330391
g62	g24	0.015457759657028138
g16	g37	0.015454725265756253
g16	g44	0.01543516859941944
g20	g52	0.015420551631721444
g24	g58	0.015420020048083368
g10	g60	0.015411400298414544
g36	g62	0.015403599175483097
g12	g0	0.0154011247037056
g64	g0	0.015397236582893615
g2	g8	0.015381820271423553
g43	g2	0.015381716021168768
g59	g42	0.015376272836815056
g12	g61	0.015375773575385047
g55	g35	0.015374295343986068
g44	g23	0.015373376569319568
g62	g52	0.01536233048722709
g21	g0	0.015360384342748175
g2	g16	0.01535112579685389
g15	g32	0.015350069339843047
g29	g16	0.01534411623678684
g22	g7	0.015342828037184859
g22	g35	0.01532355055594532
g64	g60	0.015322569571173597
g17	g28	0.015311820655629685
g46	g25	0.015300812780951238
g37	g28	0.015300004629184981
g30	g49	0.015296213148594816
g57	g0	0.015290085798365763
g29	g51	0.015275394803634072
g56	g32	0.01527368697680716
g18	g21	0.0152640749372032
g21	g64	0.015261261125007563
g49	g24	0.015252559069173806
g14	g27	0.015241195591196431
g30	g24	0.015233509975808709
g35	g64	0.015233238865832615
g3	g54	0.015231744142962791
g26	g38	0.015228071904971772
g15	g7	0.015215794758586676
g59	g14	0.01521057808792498
g17	g23	0.01520797443879363
g21	g32	0.01519293328365324
g37	g27	0.01519061663534069
g20	g58	0.015179082911577975
g0	g24	0.015173759817371825
g48	g24	0.01515840323576651
g48	g27	0.015156112281727632
g27	g42	0.015151056280085697
g63	g33	0.015147977139043754
g5	g24	0.015141510401246745
g22	g63	0.01513868750617395
g55	g7	0.0151288103533805
g18	g34	0.015120195549295971
g41	g27	0.015115679583132794
g37	g44	0.015092518707829322
g62	g49	0.015090931841138588
g11	g60	0.0150848305816819
g42	g51	0.015079697816997525
g31	g46	0.015075240989326241
g13	g48	0.015073763159519256
g26	g55	0.015070994536856312
g15	g29	0.015070124296966653
g60	g58	0.015064439331063625
g42	g27	0.015060449676268541
g55	g32	0.015053244420951725
g55	g23	0.015052089419248169
g48	g9	0.01505093035684964
g45	g60	0.015047731480440963
g24	g32	0.015042331257696915
g51	g60	0.015040741328997782
g34	g51	0.015034250624618453
g52	g23	0.015033037762383709
g55	g10	0.015031516280040085
g32	g64	0.015028588761802271
g9	g49	0.015020550828702043
g16	g32	0.015015757858502806
g1	g60	0.015011040008534612
g50	g38	0.015006734612430888
g48	g26	0.015005172010362762
g59	g43	0.015000014666494194
g57	g60	0.014994335977378715
g23	g49	0.014987377146680685
g20	g49	0.014986061991865262
g0	g60	0.01498438386439801
g0	g64	0.014978935515519085
g54	g58	0.01497793333759225
g29	g49	0.014972835209655212
g62	g37	0.014963120573593518
g35	g23	0.014949220910673213
g6	g56	0.01494357631108149
g30	g57	0.014940957894232497
g57	g35	0.014936103842423816
g60	g33	0.014925797236528537
g63	g49	0.014920654634588587
g24	g54	0.0149199860334385
g63	g24	0.014919152911278731
g43	g35	0.014917566914339363
g64	g28	0.014908412823026185
g59	g63	0.014905616057362469
g64	g34	0.014885740061162694
g3	g52	0.014885094543963128
g3	g7	0.014882302806482485
g22	g51	0.014877310759951641
g33	g58	0.014872902557688488
g45	g34	0.014871925766059262
g17	g8	0.014869485105982847
g38	g28	0.01486142171307514
g18	g60	0.01485741710260259
g43	g0	0.01485605855469856
g61	g37	0.014841989282979603
g3	g0	0.014829724828159318
g20	g0	0.014829055155074732
g24	g23	0.01482304086006016
g0	g51	0.014819499300547446
g28	g33	0.014817036660670153
g34	g62	0.014812590542241403
g57	g49	0.01481106906696237
g33	g60	0.014799174906267002
g7	g33	0.01479085340251314
g61	g64	0.01479079059896683
g63	g32	0.014790048093244941
g56	g54	0.014789562643428275
g64	g38	0.014781870323888738
g32	g60	0.014780816021563212
g32	g35	0.014777291309216152
g44	g32	0.014751981360126003
g19	g58	0.014742869298868543
g50	g5	0.014737254809813615
g27	g25	0.014732158952219994
g62	g38	0.014730670522237584
g61	g49	0.01472793042358609
g53	g0	0.014727722527694024
g57	g37	0.014718289736918027
g53	g32	0.014713999800783696
g12	g38	0.014707990760744472
g41	g23	0.014694804607559009
g31	g54	0.01469139600453239
g35	g0	0.014685355550734898
g5	g27	0.014677807388569091
g0	g52	0.014666046591334
g62	g28	0.01466593384879008
g12	g32	0.014663893497927454
g58	g32	0.01466092372835904
g21	g23	0.01466084305622594
g39	g32	0.014658278144428988
g26	g62	0.014644405957663418
g59	g6	0.014643112612822463
g55	g27	0.01464279698876551
g10	g24	0.01463329319258506
g63	g35	0.014612197520871456
g37	g33	0.014609174313727291
g59	g32	0.014607437530242481
g1	g64	0.01460713480871506
g12	g49	0.0145977851651397
g26	g21	0.014597323732294862
g19	g32	0.014586075008705622
g43	g16	0.014585193644309491
g49	g35	0.014583291289800888
g7	g35	0.014557709695650463
g37	g0	0.014556521178351175
g50	g32	0.014549323765864004
g61	g58	0.014543331824409212
g20	g61	0.014541761556945584
g3	g28	0.01454073345875295
g42	g52	0.014538083988269418
g44	g62	0.014532918821401954
g51	g0	0.014519922014597722
g33	g23	0.014517975400024759
g7	g60	0.014517157145571925
g40	g27	0.014506156769560888
g55	g64	0.014501943083300257
g54	g28	0.01448437408670376
g8	g40	0.014466040156035071
g55	g11	0.0144650103121581
g39	g0	0.014460858538528748
g32	g27	0.014459974305655102
g52	g35	0.014459920742344371
g36	g32	0.01445894217802116
g43	g9	0.01445476165717286
g62	g51	0.01445159909592232
g63	g28	0.014446574591542737
g39	g28	0.014444974158333582
g51	g35	0.014438759054189391
g27	g0	0.014433697160995709
g4	g27	0.014432228753883529
g53	g60	0.014425573321015541
g11	g1	0.014419114011126315
g59	g51	0.014412203597356631
g20	g7	0.014407727922129118
g29	g38	0.014403269701863125
g22	g38	0.014398501173296682
g4	g28	0.01439606934802286
g57	g38	0.01439512300144825
g52	g27	0.0143942219385073
g12	g19	0.014391526996547875
g34	g23	0.014388957131160578
g57	g25	0.014370376465035696
g52	g33	0.014362586645775818
g60	g32	0.01435854647687846
g49	g27	0.014348797492833102
g2	g27	0.014348273099716041
g7	g15	0.014346765764256194
g0	g27	0.014342466866383085
g15	g52	0.014340959640720515
g50	g42	0.014338418891703897
g38	g52	0.01433265285865359
g3	g25	0.014332257220936062
g30	g32	0.014322229045096804
g8	g24	0.014320575443317576
g45	g27	0.01431325284841762
g41	g44	0.01431138499466096
g7	g49	0.014307395475145729
g8	g26	0.014306869838417459
g26	g32	0.0143026852197394
g43	g26	0.014301914242070385
g51	g28	0.014298185413082178
g50	g23	0.014294637530536124
g63	g27	0.014290605937969282
g61	g62	0.0142902414336069
g52	g51	0.01428724806481328
g33	g35	0.014285620413022844
g34	g44	0.014284266538723271
g26	g30	0.014283378408793653
g12	g27	0.014281527839323769
g64	g23	0.014280964378980509
g45	g63	0.01427930044219126
g50	g9	0.014274164861764197
g16	g24	0.014265803634548413
g45	g32	0.014255162751804409
g55	g60	0.014250122401853166
g42	g33	0.014248239997255075
g61	g28	0.01424436729145978
g9	g24	0.01424368906830802
g42	g0	0.014240532115033738
g62	g60	0.014238988090099484
g34	g27	0.014237756892894929
g23	g63	0.014227702532436853
g31	g49	0.014227495326371832
g8	g58	0.014224086917332944
g15	g54	0.014213410513017144
g44	g35	0.014208654061827041
g0	g32	0.014206522544469476
g62	g0	0.0142044796050069
g32	g5	0.01420243720260848
g30	g38	0.014198665313545437
g35	g38	0.014194069087823469
g52	g0	0.014190286140840157
g38	g29	0.01418535769038261
g49	g0	0.014181958378074738
g34	g6	0.014179188375461737
g63	g9	0.01417784145467935
g22	g27	0.014172921661209481
g8	g35	0.01417291223081615
g37	g24	0.014167768331200476
g25	g60	0.014162916574412963
g59	g46	0.014157758827787897
g1	g28	0.0141572867966107
g28	g24	0.014150707775977074
g36	g42	0.014147956750897082
g45	g0	0.01414398670290194
g25	g52	0.014143588626091313
g17	g42	0.01414325007349701
g38	g27	0.014138278061570198
g11	g0	0.014129298671362782
g2	g52	0.014129272734739894
g48	g32	0.014128543377344526
g40	g32	0.014125812356907188
g25	g49	0.01411847383806299
g43	g56	0.014115078998872415
g14	g8	0.014104908713007812
g41	g24	0.014102235896260747
g30	g28	0.014094113830070863
g58	g23	0.014066963910767434
g22	g52	0.014064954632547632
g62	g27	0.014061375282999666
g6	g58	0.014056817568762594
g52	g62	0.01405489552854497
g24	g51	0.01405270271842387
g28	g38	0.014044872728970677
g27	g34	0.014035999033391002
g34	g49	0.014033149861771742
g40	g0	0.014023762400093016
g63	g42	0.01402360892256624
g50	g55	0.014023219237608126
g12	g58	0.014020116002741338
g41	g32	0.014015883802620649
g48	g28	0.014012440747887931
g46	g55	0.014011612897124224
g36	g0	0.01401017269675988
g27	g33	0.01400040445005489
g59	g50	0.01398896954981812
g3	g63	0.013985748465515755
g47	g34	0.013977731160192677
g9	g53	0.013977711751871656
g15	g49	0.013969664957306576
g40	g64	0.013965556706832563
g30	g15	0.013963923622124891
g46	g27	0.013939566305731229
g56	g48	0.013935279398272594
g37	g52	0.013934501416872679
g31	g64	0.013926617885240128
g52	g58	0.013923015843460446
g31	g1	0.013917515740852362
g2	g0	0.013915089535736051
g35	g51	0.013914209995995342
g15	g58	0.013910128965830377
g7	g32	0.013910088934753331
g37	g60	0.013909059739212479
g11	g37	0.01390269922068367
g50	g58	0.013901574827962554
g11	g48	0.013900300682853814
g53	g35	0.013896729146314171
g2	g54	0.013891630278117444
g40	g35	0.013889897674276943
g11	g51	0.01388504513259427
g30	g25	0.01387986124698332
g25	g35	0.01387339633686772
g14	g24	0.013870545181176832
g50	g0	0.013870348719022615
g53	g28	0.013863529615127771
g28	g42	0.01386059834306273
g41	g19	0.013858867565554944
g28	g5	0.01385320101008326
g10	g38	0.013849866471000291
g8	g0	0.01384487087792778
g21	g42	0.013842222551223865
g54	g35	0.013836091156167792
g7	g42	0.013835490741238849
g49	g60	0.013823680243866805
g42	g24	0.013822412882749513
g61	g30	0.013822055713728763
g43	g55	0.0138207041056049
g18	g0	0.013812924289762829
g63	g15	0.013812723920058886
g50	g64	0.013810764503343556
g52	g42	0.013809933948237265
g36	g29	0.01379804749862958
g20	g32	0.013795721072716306
g10	g0	0.013793653300912758
g56	g38	0.013791482197049822
g17	g48	0.013787866593123909
g21	g28	0.01378329651433122
g41	g35	0.013774767528126595
g45	g28	0.013758849410631869
g29	g25	0.013758107132089624
g5	g60	0.013756932003170269
g55	g0	0.013750090527840802
g44	g52	0.013750087921699626
g6	g0	0.013748151540300816
g10	g32	0.013739133688515646
g10	g25	0.013734966495694752
g48	g31	0.013734174788665844
g60	g0	0.013728528079220308
g2	g24	0.013726150992198509
g61	g51	0.013725191307413608
g56	g27	0.013721592720351438
g30	g23	0.01371746270386896
g26	g8	0.0137166688649437
g53	g25	0.013712920422110263
g3	g53	0.013710206645236558
g4	g29	0.013704331259324442
g9	g38	0.01370358276591754
g43	g42	0.013700076411818276
g56	g25	0.013696269280883909
g17	g27	0.013691597665075472
g19	g0	0.013681872093800826
g26	g4	0.01367851783552743
g1	g62	0.013669553500146852
g15	g53	0.013666137677720269
g52	g38	0.013661824832686568
g23	g48	0.013654573782453765
g61	g55	0.013649849582508295
g30	g0	0.013642788177870558
g46	g23	0.013638329080748446
g53	g37	0.013637973250906831
g42	g28	0.013634640225247309
g26	g6	0.013632043610018709
g19	g64	0.013631054363898056
g57	g24	0.013625511171198708
g21	g49	0.013620766480481465
g20	g64	0.013617617664893084
g13	g27	0.013608280652677536
g29	g27	0.013605218851597798
g46	g0	0.013602325761209648
g21	g35	0.01359541583858916
g58	g52	0.013582721465247829
g0	g49	0.013574096860709126
g22	g0	0.013569884274777236
g1	g0	0.013566298317329764
g62	g23	0.013565221338146092
g54	g62	0.013560468143974077
g18	g8	0.01356022857991285
g22	g32	0.013560197049930526
g17	g0	0.013555434095281364
g6	g42	0.01355508935296456
g13	g34	0.013553108945314892
g9	g27	0.01354873664439477
g59	g52	0.013539998405285782
g47	g21	0.013538094879375562
g44	g58	0.013535876457242376
g53	g27	0.013535192060381684
g35	g33	0.01353192035071742
g6	g38	0.013527468438657951
g44	g57	0.013527131414877623
g16	g35	0.01352655147370684
g25	g28	0.013526302985062992
g42	g29	0.013523452129274144
g25	g42	0.01352216461298628
g11	g32	0.01352144474628605
g8	g33	0.013516182522411987
g35	g49	0.013514140471710172
g59	g60	0.013505625693707436
g29	g35	0.013501975541353396
g54	g60	0.013500437399485416
g46	g17	0.013498704742040677
g24	g43	0.013491320395050426
g42	g38	0.013487520485282716
g53	g5	0.013478459737629643
g27	g35	0.013478086183493318
g58	g33	0.013475772241269385
g64	g52	0.013475719365373545
g1	g42	0.013475034717537434
g53	g38	0.013468160949101651
g43	g38	0.013467662319575788
g48	g1	0.013459269020487214
g20	g28	0.013456278392732387
g10	g28	0.013453937432010551
g57	g23	0.01345315488792552
g34	g38	0.01345139383416958
g41	g28	0.013443657464281144
g62	g58	0.013441948931025427
g2	g55	0.013438492969549395
g57	g33	0.013437446987762223
g51	g49	0.013434903965685002
g1	g52	0.013431244931469048
g1	g29	0.013415596038423004
g6	g28	0.013414243097975008
g37	g62	0.013412621977397732
g61	g32	0.013410551183253516
g9	g34	0.013408697980264554
g1	g51	0.013386097433355492
g53	g40	0.013384739071967404
g22	g34	0.013380287051171535
g21	g60	0.013379631647400395
g60	g35	0.013364235794906766
g34	g32	0.013360423955699549
g42	g64	0.013356595649390443
g50	g60	0.013352875099046693
g24	g52	0.013349749079131423
g42	g58	0.013347660035868179
g43	g30	0.013345089009034168
g43	g23	0.013340852785200035
g36	g24	0.013335353887506571
g28	g50	0.013328096842720205
g63	g58	0.013322534901883391
g18	g42	0.01331241379447792
g63	g26	0.013309768030034544
g11	g27	0.013308106261270963
g9	g33	0.013304548744693155
g20	g38	0.013300492022530324
g15	g35	0.013295251734433682
g31	g33	0.01329267786490653
g14	g10	0.013289826116916186
g40	g22	0.013289028537061305
g40	g23	0.013278492024244495
g43	g58	0.013269175752712359
g40	g7	0.013264600423535193
g47	g8	0.013260123706918836
g1	g24	0.013252729125038193
g39	g23	0.013248214902618786
g11	g8	0.01324814221336211
g46	g64	0.013234908109045405
g49	g29	0.013232187024398077
g57	g42	0.013232032833164105
g62	g50	0.013230176564064236
g16	g27	0.01321589260334152
g31	g63	0.013214699209863234
g56	g53	0.01320897253604083
g44	g10	0.013193728876013248
g2	g49	0.013190629045259224
g29	g44	0.013188977260413272
g5	g64	0.013188790706851543
g31	g19	0.013184064921145369
g5	g28	0.013171112257854826
g22	g33	0.013170874991093696
g9	g42	0.013149444423588893
g3	g62	0.013147276842346359
g44	g49	0.013146191958501663
g63	g0	0.013143435446609024
g59	g0	0.013134702142301172
g10	g49	0.013128484556884788
g43	g60	0.013124794682800877
g56	g23	0.013118907802036206
g54	g19	0.013118312315501248
g41	g63	0.013116186244288428
g38	g33	0.013115668432632852
g31	g35	0.0131117761970827
g9	g60	0.013107347714966149
g51	g24	0.01310488536299125
g57	g44	0.013097689729219745
g23	g24	0.01309760896566856
g57	g40	0.013092382591497307
g50	g3	0.013090732742809426
g26	g60	0.013082923047338749
g21	g24	0.01307918129229836
g25	g16	0.013074121136701816
g18	g6	0.013056209600335308
g16	g53	0.013055982654675329
g23	g52	0.013054991568182569
g38	g62	0.013047804446229959
g64	g24	0.013014268601970296
g35	g37	0.013013000012434056
g51	g37	0.013006665445098422
g51	g32	0.013004231599413992
g15	g62	0.012987384042742623
g57	g58	0.01298197430926592
g18	g27	0.01298079289837444
g46	g35	0.012976383711082312
g20	g8	0.012974137536929891
g9	g7	0.012970192026632663
g38	g60	0.01296921685134165
g8	g10	0.012968549598094788
g11	g33	0.012965639927714273
g23	g42	0.012962286058245835
g30	g42	0.012951120569386777
g6	g23	0.012944198873482651
g46	g32	0.012941709316912341
g56	g49	0.012941324040959127
g11	g5	0.01291952383920843
g48	g51	0.012913684619391741
g12	g42	0.012899186581850904
g46	g62	0.01289834149313571
g60	g54	0.01289757123294178
g27	g38	0.012893660502338963
g53	g34	0.012891591202861643
g32	g33	0.012890734473312002
g17	g24	0.012878933507539807
g53	g62	0.012878401984453764
g4	g52	0.012876573899418523
g61	g38	0.01287326548404842
g3	g23	0.012872865270136622
g60	g29	0.012871088932082622
g7	g58	0.01285631586370182
g12	g23	0.012855445467173992
g11	g24	0.012840414947162641
g52	g64	0.01283901031026968
g10	g61	0.012835338406681806
g12	g6	0.012830896989085162
g26	g3	0.012828081062396062
g7	g64	0.012826959367474649
g52	g49	0.012825975408646028
g6	g37	0.01282200597925799
g7	g27	0.012821197647651559
g46	g33	0.012818941214410986
g17	g15	0.012816253943334249
g8	g42	0.012814510687187128
g37	g58	0.01281098566188152
g2	g37	0.012807565411248615
g3	g6	0.012804180285565984
g46	g42	0.012804136077250595
g35	g24	0.012798134783993557
g39	g51	0.012795504390343236
g7	g23	0.012784912197633927
g57	g52	0.012784711331461413
g40	g33	0.012779980490833141
g38	g42	0.012779811564904328
g14	g0	0.012778944457788145
g24	g38	0.012777680684927059
g45	g37	0.012773522982352448
g17	g60	0.012772860218126273
g46	g58	0.01277281832301592
g55	g51	0.012770331386179229
g35	g27	0.012764592054114378
g22	g60	0.012764164149213095
g16	g42	0.012761134267902213
g31	g52	0.01275568062489371
g53	g24	0.012754539587434995
g48	g49	0.012751175725532663
g15	g48	0.012741765403837651
g23	g5	0.012739881902951687
g7	g28	0.012738072983527434
g22	g42	0.012736304785033143
g39	g52	0.012735018026159714
g45	g24	0.012729350534889234
g32	g58	0.0127239551470208
g49	g52	0.012717680596915042
g19	g49	0.012706416090220454
g60	g42	0.012703563309480772
g50	g53	0.01270012290079745
g4	g38	0.012698225262599578
g45	g62	0.012686637321781534
g62	g6	0.012685899953722334
g44	g27	0.012667484790605405
g39	g15	0.012666447313023379
g54	g64	0.012664035627889116
g41	g58	0.012657022699514024
g9	g35	0.012656080525526204
g47	g32	0.012653612402767007
g62	g29	0.012652359296734014
g36	g23	0.0126521397842374
g16	g33	0.012651531092574969
g2	g32	0.012647276316744848
g45	g52	0.012645912074666936
g22	g64	0.012641451655386323
g35	g34	0.0126407483028672
g17	g58	0.012640331761719071
g24	g64	0.012638846756641115
g50	g16	0.012635543770859466
g15	g44	0.012634263351844198
g30	g62	0.012628583069978912
g41	g60	0.01262622647316664
g26	g35	0.012625679238621502
g61	g52	0.012614399695736396
g50	g57	0.012613578684595513
g0	g38	0.012611007305878656
g47	g63	0.012599111322665571
g63	g29	0.01259636389122074
g64	g62	0.012591096201582958
g62	g25	0.012585667834700606
g22	g49	0.012561937867623814
g17	g26	0.012552906226854182
g23	g33	0.012552200012036142
g58	g0	0.012542211662621794
g1	g38	0.01254094636755251
g18	g35	0.012532806845873884
g17	g32	0.012528785205081269
g32	g34	0.012524017771644516
g19	g60	0.012522090082156441
g26	g43	0.012520812038489471
g11	g29	0.012517825463539524
g10	g42	0.012517058331275178
g61	g5	0.01250351599441372
g26	g27	0.012503335673798271
g48	g58	0.012496739091247872
g39	g62	0.01249417140019078
g19	g51	0.01248944609077992
g17	g35	0.01248722459599163
g33	g24	0.012484252996811012
g14	g32	0.012478889379035074
g20	g42	0.012472751915133534
g50	g35	0.012471952957940702
g40	g20	0.012470808727075006
g29	g62	0.012464535201784402
g36	g22	0.012462687958475738
g63	g55	0.01246204529509705
g47	g58	0.01245849539534011
g18	g63	0.012457325024064759
g44	g59	0.012456010781523188
g30	g37	0.012455896491207964
g31	g23	0.012454502198412595
g52	g24	0.012452123573573951
g23	g35	0.012441009170549302
g41	g26	0.012439710514852714
g10	g63	0.01243888388917738
g49	g38	0.012436070742683294
g48	g25	0.01242948490973263
g16	g23	0.012427423538735957
g44	g6	0.01242361761272368
g11	g21	0.012423146261588846
g24	g33	0.012420810882655424
g43	g29	0.01242017268598921
g18	g32	0.012419688351716864
g39	g27	0.012419447342756424
g46	g54	0.012418627187150212
g38	g51	0.012417255739080495
g13	g35	0.012413216747407356
g39	g25	0.012409833770582324
g30	g54	0.01239442467570364
g46	g24	0.012389749151030235
g2	g42	0.012389314353322195
g38	g24	0.01238827311573523
g11	g64	0.012381407925727363
g9	g0	0.012380264490108669
g35	g55	0.012372425663674805
g24	g37	0.012371999232761648
g61	g16	0.012367491517095808
g1	g32	0.012363587312112123
g16	g11	0.012362972075227331
g44	g25	0.012353779202962252
g0	g42	0.012350401057268428
g53	g52	0.01235031700575337
g31	g60	0.012340732021619059
g30	g27	0.012332621972715646
g37	g49	0.012331934711866185
g28	g35	0.01232504447118108
