TF	target	importance
g22	g49	0.012293489999845945
g30	g49	0.012292721526898661
g17	g32	0.012289243355368119
g11	g15	0.012289111643084428
g15	g52	0.012282089547320326
g25	g49	0.012281035646578405
g41	g49	0.012264688365813566
g7	g51	0.012264013090131675
g50	g25	0.012259365119719414
g44	g23	0.012250911669973398
g45	g24	0.012249495434264733
g46	g32	0.012244159164579889
g13	g28	0.012239079924854243
g45	g48	0.012234857741358343
g8	g60	0.012233573926271191
g42	g60	0.012226395339706998
g2	g8	0.012222766917095187
g2	g37	0.01221954011423892
g20	g58	0.012205610086776635
g7	g38	0.012202772416474304
g1	g38	0.012201783298512249
g53	g54	0.012200754007581846
g20	g35	0.012200135375259396
g6	g28	0.012194610923878423
g12	g27	0.012190910095779772
g30	g51	0.012187098615184777
g46	g42	0.01218517203325935
g41	g60	0.012178360009645985
g22	g52	0.012172203168018024
g63	g21	0.012164011174441285
g32	g38	0.012158831338377167
g7	g52	0.012158620182274132
g37	g16	0.012153283939477642
g0	g49	0.012147256275716604
g43	g28	0.012145852161128227
g31	g28	0.012140531301620799
g35	g62	0.01214040854023425
g16	g44	0.012135132096672408
g46	g58	0.012134585300652975
g25	g34	0.012120336088349462
g53	g33	0.01211750039243961
g27	g25	0.012115808908002566
g26	g64	0.012110904882999773
g26	g35	0.01209681839358426
g50	g16	0.0120956122764469
g17	g38	0.012092614239881746
g49	g16	0.012088425990664446
g48	g27	0.01208770394960426
g4	g62	0.012085062845756256
g40	g19	0.012082722538237622
g8	g38	0.012077337149650948
g49	g52	0.012076238675946037
g55	g33	0.012067666099258157
g29	g24	0.012065982126325106
g10	g28	0.01203995494973855
g12	g26	0.01203911771995464
g11	g29	0.012030821477652396
g2	g29	0.012027550388999497
g35	g38	0.012026584491937733
g30	g25	0.012025503098348858
g7	g0	0.012020964854620883
g58	g33	0.012017704441519745
g64	g16	0.012016416731032464
g40	g28	0.01201443391925186
g17	g0	0.012011159205129318
g21	g19	0.012011042552175067
g3	g42	0.012011041310251883
g60	g37	0.012009791252006014
g22	g60	0.01200517057468487
g39	g16	0.012001630496873599
g46	g64	0.011993042774584446
g30	g28	0.011992775915373836
g11	g38	0.011986499112547748
g21	g38	0.011970352570091564
g5	g43	0.01196301758108965
g51	g44	0.011960244916946635
g44	g62	0.011958199392306159
g6	g25	0.011951013776524999
g37	g49	0.011950501067754894
g13	g60	0.011948177791895508
g3	g38	0.011944485034884402
g23	g26	0.011940108939302703
g5	g29	0.011928780260416036
g26	g5	0.011925561445526296
g21	g35	0.011916898441960491
g43	g33	0.011914957541914625
g49	g57	0.011911265981329426
g12	g33	0.011907621106217865
g28	g33	0.011907458038141836
g58	g37	0.011906452111338423
g14	g33	0.011903754969963074
g31	g52	0.011901817133374184
g53	g40	0.011892861267918331
g12	g51	0.011888962802089571
g30	g57	0.011880818804466894
g12	g58	0.01187819569410508
g19	g32	0.011871739452913225
g5	g52	0.011860719200363766
g24	g57	0.011856951255397794
g34	g62	0.011856236225790956
g26	g29	0.011827534192231051
g63	g38	0.011827176055101312
g13	g0	0.011825219006784888
g18	g33	0.011820850576153088
g26	g37	0.011811809935202774
g24	g16	0.011809934470385218
g16	g25	0.011798243353127414
g54	g6	0.011798145984903466
g40	g22	0.011791172065502103
g22	g42	0.011788203033639958
g40	g64	0.011786316494761985
g28	g52	0.011781352678537936
g63	g37	0.011775264691929944
g2	g58	0.01177227674350612
g31	g63	0.011771124735031311
g18	g49	0.01175509621909902
g20	g43	0.011750151366668415
g23	g43	0.011734930051119086
g57	g58	0.011729025222249582
g56	g24	0.01172295107969936
g47	g64	0.01171915571615259
g13	g24	0.011718408163992885
g19	g9	0.011705802545600096
g57	g34	0.011703595922959883
g13	g64	0.01170159790315262
g46	g59	0.011692931091927053
g50	g57	0.011688556560170905
g37	g38	0.011684982173922845
g19	g44	0.011684831986413596
g32	g5	0.011684495958858744
g6	g57	0.011684307256436724
g54	g37	0.01168417393067462
g20	g0	0.011681222153987588
g27	g62	0.011676625135283131
g43	g42	0.011671796070972464
g34	g58	0.011666813248327284
g4	g51	0.01165346715641132
g20	g33	0.011651708265148743
g15	g4	0.011650693303239843
g18	g24	0.011644912320210081
g57	g35	0.011639072664818171
g7	g9	0.011632665412773874
g25	g47	0.011629210464154636
g18	g32	0.011627337690418965
g2	g16	0.011617270645996283
g15	g40	0.011610388338973451
g0	g25	0.011607125671274279
g62	g8	0.011602519926025403
g20	g28	0.011601693989391907
g13	g48	0.011600915065429181
g55	g16	0.011595796073221509
g64	g37	0.011585759898250864
g4	g16	0.011575016456373082
g5	g48	0.011570286736567131
g8	g62	0.011566752297027107
g28	g42	0.011562195033743358
g23	g64	0.011559522853722476
g12	g63	0.011551158180289777
g54	g49	0.011550997769461738
g64	g23	0.011546815675832408
g58	g25	0.011542297082290865
g26	g58	0.011540656025368714
g55	g52	0.011538126901943483
g11	g25	0.011536035748244081
g58	g60	0.011532820568899527
g22	g63	0.011528380692748717
g38	g57	0.011526493250898173
g53	g59	0.01151868138272226
g34	g1	0.011515883171105004
g26	g19	0.011499175342747296
g56	g16	0.011492544719096382
g43	g64	0.011488764728952387
g10	g38	0.011487527314518527
g0	g64	0.011485488528261525
g24	g35	0.011474069207658751
g2	g44	0.011467765598298223
g44	g5	0.01146199109991603
g53	g39	0.011455956492498146
g16	g64	0.01144834560257442
g38	g26	0.011445537488289966
g27	g54	0.0114432733922248
g1	g33	0.011442600007948773
g20	g27	0.01144013499734696
g2	g57	0.01143795360261071
g24	g7	0.01143554197065572
g10	g29	0.01143427906634328
g32	g33	0.011420315913224805
g9	g1	0.011400910551412353
g53	g31	0.011396772869527803
g60	g19	0.01138938721268291
g16	g20	0.011388606192387128
g32	g25	0.01138469539687864
g25	g16	0.011382318432970613
g41	g32	0.011371933928929009
g41	g57	0.011367481869555104
g34	g57	0.01136546927754521
g57	g25	0.01136338658681605
g63	g34	0.011362801022015574
g0	g33	0.0113625690667361
g22	g58	0.011359510079966979
g27	g52	0.01135546476530116
g45	g34	0.011341720902236495
g12	g28	0.011341306235409914
g5	g25	0.011336941105922082
g32	g52	0.011335903674790813
g64	g19	0.01133130880872948
g56	g25	0.01132307768220045
g11	g47	0.011322404629065764
g28	g19	0.01131594047032668
g34	g25	0.011313323392666132
g34	g51	0.011312474435340539
g40	g52	0.01130810196895136
g59	g58	0.01129693516371932
g37	g58	0.011294819763602169
g53	g25	0.011287476208492866
g22	g19	0.01127943789807495
g54	g16	0.011276005708447336
g43	g4	0.011272976518013593
g60	g25	0.011259450997743238
g30	g16	0.011257759047048059
g28	g64	0.01124331653533471
g28	g16	0.011237247198835343
g43	g26	0.011236298067594666
g27	g29	0.011231417178567207
g47	g23	0.011228995563984273
g47	g19	0.011226100813624665
g64	g29	0.011219991844190447
g51	g62	0.011216502445200963
g37	g62	0.011211443909781217
g11	g51	0.011210594758433605
g15	g45	0.011205158639704628
g37	g64	0.01120349965197372
g2	g25	0.0112022715644293
g5	g16	0.011192331599450654
g15	g57	0.011186615411230295
g4	g34	0.011185666390686615
g36	g8	0.011180026481111589
g50	g35	0.011179393649662762
g8	g15	0.011176106121770597
g8	g50	0.011174734034776278
g12	g7	0.01117420091881613
g11	g61	0.011172456741673954
g27	g57	0.01117140641204741
g53	g38	0.011168752896923559
g2	g38	0.011163916268461638
g23	g7	0.011149620803832661
g24	g54	0.011147944899429047
g49	g37	0.011144343234810714
g22	g34	0.011139584781762833
g11	g52	0.011134032308438025
g28	g38	0.01112468173098956
g26	g28	0.011123758953663375
g46	g48	0.01112195372821902
g8	g63	0.011117361299368604
g31	g42	0.011113889009824492
g49	g25	0.011112401180247033
g39	g44	0.011106334007377474
g18	g43	0.01110030680675779
g58	g52	0.011089108724699488
g39	g37	0.011077967938545305
g40	g12	0.011076969547029756
g5	g19	0.011074952887858697
g21	g11	0.011074888485411268
g1	g35	0.011073593234673627
g50	g0	0.011071818752303928
g13	g7	0.011070722348262351
g42	g51	0.011069780014806765
g57	g31	0.011066174245978895
g34	g52	0.011063706204402602
g56	g38	0.011037296958896789
g6	g16	0.011032862831372817
g64	g32	0.011031382532490822
g32	g43	0.011021701177009836
g59	g7	0.011008459108114033
g4	g63	0.011007920138172993
g59	g19	0.011003551033165148
g57	g7	0.011002583934907027
g42	g52	0.010988198652463926
g60	g62	0.01096845489252547
g58	g19	0.010965459676111837
g46	g16	0.010953042019407595
g64	g25	0.010949207697877548
g46	g19	0.010947845727739837
g63	g2	0.01094643289831965
g32	g34	0.010944383682983057
g45	g57	0.01093985128635364
g23	g37	0.010933608532198217
g60	g57	0.010930492265360223
g11	g34	0.010929309169533927
g13	g42	0.010922523461018787
g9	g53	0.010915872653333011
g19	g52	0.01091515086580119
g20	g32	0.010914802250215173
g19	g29	0.01091416208261082
g60	g51	0.010907654156253346
g5	g3	0.010903519964490625
g50	g64	0.010900151870940851
g11	g37	0.010885299686507855
g31	g24	0.010885103303613933
g62	g64	0.010875269154920483
g53	g10	0.010869136529158068
g39	g51	0.010868148971449625
g51	g14	0.010862692206646112
g45	g62	0.010859749120833456
g46	g55	0.010839693436706474
g45	g51	0.010839647702886545
g49	g38	0.010839296535667052
g54	g64	0.010836492815930897
g24	g58	0.010832163784975032
g59	g8	0.010830325086385158
g34	g29	0.010829512467412011
g18	g42	0.010825641399982454
g41	g28	0.010812715001273142
g33	g52	0.01081259673980683
g59	g64	0.010793816037390876
g59	g50	0.010791505907927922
g29	g19	0.010782242782974983
g55	g38	0.010781705418349594
g50	g9	0.010779364386096044
g48	g37	0.010776663177025388
g47	g43	0.010774650455267364
g38	g44	0.010774066946555081
g55	g53	0.010771324237755647
g23	g25	0.010766155254558705
g38	g62	0.010760002780502468
g52	g26	0.01075774860670155
g38	g29	0.010756822297492013
g46	g63	0.010754403751422918
g20	g7	0.010752607737186852
g0	g11	0.010749145227198569
g36	g60	0.010739286536234698
g57	g26	0.01072749955931046
g7	g26	0.010717763221932693
g41	g7	0.010708331354478072
g24	g52	0.010695504296285543
g2	g52	0.010691787092836866
g23	g51	0.010689324614065724
g11	g63	0.010682961343061254
g63	g30	0.010682037291176174
g20	g61	0.010680744184692458
g46	g43	0.010679414794722402
g30	g44	0.010669994781951712
g34	g37	0.010653364857098217
g33	g7	0.01065173489237076
g30	g27	0.010651228970924685
g33	g21	0.010638631959141722
g23	g63	0.01063373390787363
g20	g19	0.010631177159338402
g60	g63	0.010628740218040311
g18	g5	0.01062554411493634
g64	g52	0.010622036679539943
g25	g33	0.010619022797899088
g40	g34	0.010605902367264693
g38	g35	0.010605039917512524
g36	g62	0.010601887796820041
g30	g37	0.010598913063191892
g2	g26	0.010594191653088045
g60	g29	0.010591601481009167
g7	g29	0.010578851702114336
g57	g19	0.010570076225926713
g17	g19	0.010566903249188134
g31	g16	0.010562818137737151
g8	g16	0.010560839141696025
g60	g43	0.010557871878027734
g24	g64	0.010556014115658144
g41	g0	0.01054331648731538
g58	g9	0.010538908417615527
g45	g37	0.01053492043048846
g51	g63	0.010531562309275903
g36	g40	0.010529011676581785
g32	g37	0.010526638939763643
g19	g16	0.010524219390726237
g64	g3	0.010517867458664452
g37	g13	0.01050773699340705
g18	g35	0.010505883214716502
g27	g64	0.010496567506558847
g63	g52	0.010495388760983134
g60	g26	0.01048223147429132
g38	g37	0.010462409009018939
g9	g12	0.010454495478048316
g25	g63	0.010453719592656497
g3	g29	0.010440148686772675
g33	g8	0.010437465106183617
g37	g33	0.010431864558655017
g17	g61	0.010427499295533193
g14	g19	0.010424952984690006
g9	g37	0.010412513989676466
g36	g43	0.010411110698859067
g0	g16	0.010407292561080845
g5	g1	0.01040382260093706
g49	g43	0.010398350444960219
g10	g52	0.010396700098847952
g54	g4	0.010393541509895696
g32	g19	0.0103796201290038
g16	g26	0.010365147165136748
g63	g40	0.010363075766429274
g16	g12	0.010359666843227242
g62	g57	0.010355031067416554
g18	g28	0.010350334270972506
g63	g62	0.01034365839121241
g2	g21	0.010341719758957552
g50	g27	0.01033542131845969
g6	g62	0.010335250088127539
g25	g18	0.010334950587692914
g21	g51	0.010333712519304743
g4	g29	0.010331610971258462
g62	g44	0.010330101826829228
g39	g29	0.010327822632791986
g1	g55	0.010323986733167192
g49	g5	0.010322348482823365
g27	g19	0.01031489308166668
g20	g15	0.010310889750292991
g19	g21	0.010308313969273978
g51	g43	0.010307071052911771
g43	g38	0.010301770296409005
g41	g58	0.010300281293108546
g32	g16	0.010296993294794245
g10	g18	0.010293750769892106
g51	g34	0.010289966042769685
g43	g51	0.01028498383808196
g47	g34	0.010275279569746385
g3	g15	0.010264541577574114
g49	g51	0.010264277115873075
g40	g20	0.010258955667765015
g51	g36	0.010257104986676063
g35	g63	0.010255650168852925
g63	g25	0.010254650562877781
g0	g57	0.010254013077632245
g54	g52	0.010249164855202554
g11	g14	0.01024388591647512
g57	g61	0.010239705555582353
g36	g57	0.010236248720294645
g47	g24	0.010230207156424842
g9	g17	0.010224391367115566
g31	g51	0.010223171554869504
g4	g48	0.010222930075390043
g30	g53	0.010215542904192102
g47	g7	0.010212178719384573
g20	g63	0.010211139569307278
g6	g21	0.010205806974168495
g13	g43	0.010205287489576132
g23	g31	0.010204499380350647
g33	g43	0.010194097110491285
g5	g44	0.010193304983004832
g55	g50	0.01018933893764243
g1	g62	0.010183648617326985
g50	g44	0.010171631752536383
g48	g51	0.01016387652247601
g44	g26	0.010160139044503089
g23	g16	0.010155724466790283
g49	g44	0.010144709052141434
g41	g24	0.010136894149777852
g57	g33	0.010136090117049044
g45	g29	0.010134888605052607
g25	g53	0.010123068771146446
g56	g29	0.01012214190938842
g14	g43	0.010121767451340418
g55	g44	0.010119015592804025
g60	g53	0.01011311667716768
g43	g44	0.010106115074681774
g40	g37	0.010105837637676043
g41	g43	0.01010508448905089
g58	g61	0.010093379635167385
g36	g19	0.010079586264859367
g12	g43	0.010078007137115064
g54	g19	0.010065553047109033
g25	g19	0.010065250115674948
g19	g5	0.01005702599339119
g24	g62	0.010043838532751438
g21	g16	0.010042295181033757
g25	g54	0.010041117480044716
g44	g64	0.010039656005233603
g64	g53	0.010037102226035568
g48	g10	0.01003052400676204
g30	g55	0.01002881705825758
g30	g29	0.010027860045058337
g41	g19	0.010017734724611484
g4	g25	0.010010416679825877
g3	g62	0.010003837813530375
g7	g57	0.010000860359090745
g58	g55	0.010000044497901744
g64	g21	0.009989376745619309
g42	g37	0.009974735212209285
g31	g61	0.009971793847904867
g14	g63	0.009970543285777168
g44	g59	0.00996464594571752
g20	g48	0.009955366076594675
g0	g37	0.009950221299453995
g21	g29	0.009945239679172733
g56	g57	0.009941973760145757
g48	g62	0.0099385408266433
g35	g37	0.009930619921250978
g26	g8	0.009924741816302853
g16	g19	0.009921508069635123
g15	g58	0.009910527837220547
g21	g6	0.009904845457963237
g24	g26	0.009903296949885182
g8	g31	0.009901612342871999
g10	g47	0.009897836565657004
g62	g33	0.009892221834099147
g58	g21	0.009887599937893956
g57	g64	0.009878388488540779
g40	g13	0.009857559026293518
g28	g25	0.009850781158458596
g32	g51	0.009849404873056472
g51	g54	0.009848244523957888
g53	g63	0.009833527115198052
g32	g48	0.00982208294817531
g51	g46	0.009821244613950628
g63	g16	0.009819452452051153
g36	g63	0.00981845941600037
g58	g29	0.0098131121094398
g52	g57	0.009808466539587545
g29	g57	0.00980128746814307
g4	g8	0.009799563793882153
g44	g19	0.009798803855072603
g24	g19	0.009792007462871592
g37	g57	0.009778205761548657
g8	g51	0.009775921006185758
g43	g37	0.009775879306926962
g39	g57	0.009775623728559061
g29	g33	0.00976779487997013
g55	g57	0.009762921904175222
g25	g44	0.009762347973158277
g54	g53	0.009761190122727395
g54	g48	0.00976023815709768
g38	g15	0.00975579285889039
g30	g62	0.009754233316876753
g41	g48	0.00975423000235815
g4	g1	0.009752518660225673
g18	g64	0.009750732160178206
g42	g29	0.00974717039256655
g37	g44	0.009744435071341451
g18	g26	0.009740676914111882
g51	g19	0.009733932920671007
g32	g7	0.009733456520380579
g15	g3	0.009732777572666246
g63	g57	0.00972598905382522
g39	g50	0.009720350794201466
g36	g10	0.0097188738266204
g28	g43	0.009718029642097495
g34	g43	0.00971528261456428
g26	g4	0.009713996282524331
g43	g2	0.009702026553783986
g5	g50	0.009698598068022504
g48	g29	0.009692295759551939
g0	g7	0.00968957501609912
g39	g6	0.009678729264227857
g41	g53	0.009663208146208855
g45	g25	0.009650804830308713
g31	g19	0.009650181918266625
g33	g19	0.009647120808676784
g42	g38	0.009641727656708707
g23	g8	0.009639310781168666
g34	g48	0.009628664493279728
g3	g9	0.0096284846337743
g46	g8	0.009622586825597149
g7	g61	0.009608349139876857
g29	g44	0.009603060935563727
g42	g16	0.009600080167053627
g62	g26	0.009597052675115009
g57	g55	0.009595422556201752
g32	g63	0.009586035975214735
g26	g63	0.009580904130789422
g32	g26	0.009578837833397968
g63	g29	0.009572703544840171
g16	g50	0.009571377444692745
g64	g7	0.009568737533801835
g1	g11	0.009552810917535182
g13	g63	0.009543117421257742
g11	g41	0.009539167628878586
g27	g5	0.009538769754727273
g0	g43	0.00952895507309511
g37	g47	0.009502316726472669
g64	g43	0.009495506787501535
g44	g4	0.009492591464026682
g28	g63	0.009487879240624874
g48	g34	0.009487576173034399
g0	g19	0.009485672448779188
g14	g48	0.009481113890426891
g9	g51	0.009479489820245546
g58	g16	0.009472017953343771
g10	g25	0.00946836608411488
g4	g15	0.009458634853333698
g13	g33	0.009451610097191572
g28	g62	0.009448016558197833
g55	g29	0.009445559739081361
g62	g15	0.009441040041039567
g8	g52	0.009437571432986555
g37	g19	0.009435293482622889
g44	g31	0.00943418754712849
g16	g15	0.009428410471844504
g31	g37	0.009421540535515981
g25	g40	0.009419969307727856
g34	g63	0.009418318928845731
g36	g48	0.009415683450562448
g4	g57	0.009408441852810805
g22	g64	0.009406416500414646
g36	g7	0.009405868843798421
g64	g62	0.009399996965607234
g56	g62	0.009395836005897613
g47	g33	0.009387991796036365
g33	g37	0.009385745832760188
g15	g10	0.00937608212519711
g7	g40	0.009372030738564638
g46	g40	0.0093651768688154
g8	g59	0.009350134448118146
g42	g8	0.009337606457483242
g7	g16	0.009334327182366355
g46	g7	0.009334112639510974
g46	g54	0.009328008801510426
g56	g10	0.009322061437416852
g62	g4	0.009311432994952538
g53	g43	0.009307972237971824
g49	g48	0.009307158534137733
g24	g29	0.009303958157204058
g37	g54	0.009303354660823037
g33	g48	0.009299417112146978
g19	g37	0.009295835478576401
g24	g63	0.009293731442644641
g53	g8	0.009291806956658004
g10	g37	0.009289934618756266
g29	g15	0.009289769159800149
g58	g54	0.009282140101024954
g11	g36	0.009280833551411535
g3	g8	0.009279195736247818
g64	g63	0.009264903212226857
g22	g6	0.009262019698084614
g5	g61	0.009254605910653083
g13	g54	0.009249029242187684
g10	g51	0.009231824106174173
g3	g16	0.009229760509218794
g31	g29	0.00922727917732861
g26	g7	0.00922568465508154
g64	g51	0.009224115031441228
g44	g33	0.009205596491969495
g58	g63	0.00920248319078336
g55	g25	0.009201666932917369
g54	g50	0.009201532989652698
g52	g43	0.009193192111783098
g37	g34	0.009186902522458375
g33	g55	0.009183514472151823
g16	g43	0.009174000729819169
g43	g57	0.009164426421443796
g7	g54	0.009163328942326488
g37	g43	0.00914525682981216
g28	g7	0.009138826165288542
g2	g9	0.009128120787566479
g52	g8	0.009123095483496284
g32	g62	0.009101185184740903
g52	g53	0.009100156323707155
g23	g57	0.009096845522250306
g21	g62	0.00909675122867475
g54	g43	0.009093480131377759
g33	g25	0.009079949285329911
g22	g43	0.009075004377233012
g33	g44	0.009062390996522608
g58	g7	0.009061037436558632
g5	g57	0.009052545289543648
g7	g56	0.009049474693065709
g7	g15	0.009043464544424779
g64	g8	0.009042608369284706
g18	g63	0.00902896810944934
g17	g34	0.009025644533172209
g10	g13	0.009025139617849136
g34	g21	0.009024908162978225
g42	g48	0.009019439820534903
g4	g26	0.009016021522357675
g0	g44	0.00901187024861475
g3	g57	0.008994577100100237
g55	g37	0.008991560585271535
g41	g26	0.008970397905303313
g28	g53	0.008965499127026618
g19	g25	0.008964374508326786
g16	g53	0.008957275883326088
g4	g43	0.00895389865168623
g29	g43	0.008952826461981186
g34	g7	0.008947778002976102
g7	g37	0.00894687623035084
g52	g63	0.008946743404185444
g18	g48	0.008944296834981795
g34	g26	0.008942125052537997
g26	g45	0.008933995951256627
g35	g55	0.008932742968119512
g37	g15	0.00893045260646831
g0	g63	0.008928598629592235
g57	g59	0.008925956687953542
g4	g44	0.008925726838090856
g25	g7	0.00892413966281125
g41	g55	0.008920944423315282
g3	g61	0.008917479864362343
g29	g40	0.008909754141756957
g19	g62	0.008909504685479379
g57	g15	0.008903271814420261
g53	g19	0.008901289332060804
g49	g6	0.008895725687881335
g40	g51	0.008880213730291877
g43	g29	0.008878282141440035
g41	g63	0.008876340975009042
g52	g21	0.008876016276272531
g14	g55	0.008873882755994695
g51	g8	0.0088718163418245
g40	g18	0.00886832654447704
g62	g22	0.008865677449853006
g58	g57	0.008860524259815563
g34	g19	0.008857619579786629
g39	g19	0.008854590838728901
g2	g62	0.00885279675040311
g50	g39	0.00885204894196219
g5	g53	0.008850631459577546
g50	g21	0.008843127161456679
g63	g10	0.008833031486194343
g23	g55	0.008831786324198754
g23	g53	0.008826566684307622
g6	g64	0.008818257812185128
g57	g5	0.008812531612836641
g62	g61	0.008810517555055597
g7	g62	0.008805618676091292
g8	g37	0.008805282499200368
g29	g47	0.0088034632339252
g44	g40	0.00880290659247039
g46	g9	0.008800857963994458
g57	g4	0.00879317739867738
g57	g43	0.008791157320476481
g48	g30	0.008773828981177801
g48	g25	0.008773627657582213
g35	g29	0.008768843334595657
g8	g25	0.008741365412211087
g34	g53	0.008741249868932413
g62	g17	0.008735691026090953
g1	g21	0.008725206830418164
g38	g63	0.008724915064558946
g48	g16	0.008722731484788797
g7	g44	0.008720222434259274
g58	g62	0.008718974647129922
g25	g4	0.00871740639852744
g51	g26	0.008714826141838378
g43	g54	0.00871235891476904
g58	g34	0.00870532043526882
g3	g26	0.008697294988121444
g7	g21	0.008695151376481407
g36	g54	0.008682941820256387
g39	g34	0.00867815849541271
g54	g57	0.008670508669670896
g57	g48	0.008650922676540813
g35	g19	0.008650628269692378
g9	g34	0.00865001654722884
g21	g37	0.008645135381855584
g51	g57	0.008642600578446862
g49	g53	0.008637674453294374
g15	g11	0.008627273165257692
g60	g44	0.008613048125086918
g34	g8	0.008604121311777213
g62	g12	0.00860077199789145
g37	g41	0.008596691031910993
g43	g15	0.00859590698174903
g36	g21	0.008590714149009243
g7	g55	0.008584541406662179
g49	g8	0.00858296109343301
g62	g55	0.008565027749116785
g32	g57	0.008560045964230325
g42	g62	0.008557148507422492
g14	g9	0.008551910445174674
g7	g25	0.008549622422108136
g62	g43	0.008545165410710128
g3	g48	0.008544464667896927
g26	g10	0.008539511235103433
g27	g34	0.008530338541298284
g32	g44	0.008512602831324833
g54	g7	0.008503158431922179
g36	g44	0.008500007371788148
g23	g62	0.008480992728557363
g64	g44	0.008480803204479751
g34	g44	0.008472163339044667
g16	g61	0.008471240672401702
g0	g48	0.008465926356324288
g58	g43	0.008457568031954084
g52	g44	0.008456819160533029
g27	g48	0.00844858690162156
g60	g15	0.008448502143088286
g19	g10	0.008438862590632203
g39	g8	0.008436955140100018
g0	g53	0.008431164421505218
g60	g7	0.008430569578320581
g35	g7	0.008424919951280854
g25	g57	0.008413441718337957
g51	g61	0.008409043462717921
g17	g6	0.00840648358723203
g42	g21	0.008405441072256707
g27	g26	0.008386651486717444
g59	g34	0.008385500576204944
g9	g25	0.00838174293778021
g37	g61	0.008379638096064212
g49	g7	0.008377824006965738
g49	g63	0.008365028280145514
g43	g25	0.00836048897981954
g19	g26	0.008343392441122907
g29	g34	0.008342877771815435
g62	g63	0.008326566937859365
g54	g63	0.008314228756364237
g53	g3	0.008306255221740487
g6	g9	0.008300318995769721
g54	g45	0.008291936946683684
g13	g5	0.008291739536558967
g63	g53	0.008285422233657046
g27	g55	0.00828526069044749
g45	g11	0.00828046180903118
g35	g39	0.008248424128205242
g53	g34	0.008242551479912293
g29	g18	0.008232196826263605
g12	g15	0.008230320500734592
g58	g26	0.008228122707581133
g43	g62	0.008181905874191563
g14	g44	0.008176471856316554
g27	g7	0.008164243477249292
g38	g43	0.008162977186324027
g62	g50	0.008161222212199722
g43	g16	0.008142598192760087
g51	g7	0.008141663997005243
g41	g9	0.008134648840929033
g4	g50	0.00813144871536157
g42	g19	0.00812802813113493
g54	g26	0.008117812304428259
g43	g34	0.00811597327718184
g29	g26	0.00810976393519073
g43	g61	0.008095894424122665
g29	g7	0.00808523200317206
g3	g44	0.008075555968597048
g11	g46	0.008074836114595644
g61	g59	0.008073722603356542
g42	g7	0.008072120453370104
g7	g10	0.008072014753127542
g43	g40	0.008058882852149328
g35	g48	0.008050199751725478
g26	g59	0.008045565547717728
g57	g40	0.008043095358028706
g54	g39	0.00803709354992447
g5	g7	0.00801849902735366
g23	g48	0.008011047334805092
g43	g5	0.008010377114295373
g45	g19	0.008000089972836055
g61	g34	0.007997571543621098
g40	g6	0.007989952827185955
g27	g15	0.007987000395707463
g33	g40	0.007981654791085806
g10	g14	0.00797194559525885
g25	g41	0.007965709544639512
g62	g21	0.007964515338614317
g40	g50	0.007964356381332468
g44	g7	0.007956509334802506
g21	g53	0.007956421904499796
g11	g6	0.007954201198039313
g37	g7	0.007928184499785476
g42	g43	0.0078995081356765
g16	g7	0.007891085274555436
g35	g53	0.007885917410566838
g33	g9	0.007878107570806646
g0	g8	0.007864195117327185
g38	g53	0.007849226398314842
g7	g30	0.007839073602873973
g37	g53	0.007815745548072168
g21	g50	0.007797103818195421
g34	g30	0.0077887122488110375
g16	g4	0.007776543528632307
g58	g5	0.007773329542575656
g19	g40	0.007752408005407145
g57	g63	0.00774039763813298
g64	g48	0.007733681967344488
g34	g55	0.007726139832444799
g28	g48	0.0077248853439886665
g25	g43	0.007723383787143329
g37	g26	0.007718947408610832
g44	g9	0.007709286588052731
g8	g44	0.007702939314593073
g4	g19	0.007702396914758947
g37	g18	0.007691055283489104
g35	g57	0.007686708412302212
g54	g1	0.007684079899166383
g8	g30	0.007680433287289926
g50	g55	0.007680309204924067
g35	g9	0.007662044154874236
g44	g61	0.007654026256337934
g48	g11	0.0076502053399135714
g24	g61	0.007646226871611192
g29	g5	0.0076459396790686165
g40	g47	0.007622081876057685
g44	g8	0.007616246234407107
g5	g15	0.007611735793973664
g28	g5	0.007604289457099505
g9	g30	0.007592901811604018
g63	g5	0.007590795327123071
g27	g21	0.007590691267199514
g58	g53	0.007588631818683979
g37	g63	0.007582387422489288
g9	g5	0.007561571474863782
g6	g45	0.007551881004328444
g16	g59	0.007534542478723599
g35	g21	0.007533952994922684
g62	g19	0.007531381346226723
g48	g2	0.007528580933486575
g56	g40	0.00752839368071774
g47	g26	0.007522513193088073
g9	g47	0.00751889736083806
g19	g53	0.007516694441337746
g52	g55	0.007515280267098553
g33	g57	0.0075151873416428325
g21	g20	0.007488897729822077
g0	g54	0.007488591946658449
g39	g10	0.007485044401834075
g19	g57	0.007477272652912887
g9	g18	0.007474123394487101
g46	g44	0.007465892608423585
g62	g11	0.007463380897537139
g52	g19	0.007453668625029334
g24	g53	0.007449891880340725
g30	g40	0.007445345843661673
g53	g55	0.007438463806041928
g25	g59	0.0074264501968386845
g23	g21	0.007421715305103181
g59	g6	0.007419201052775904
g3	g21	0.007417643001907975
g10	g46	0.007411094203462561
g9	g20	0.007406476539448931
g12	g6	0.007398480616253328
g6	g39	0.007392153507986538
g23	g15	0.007341837850369489
g58	g11	0.007329268287022631
g38	g7	0.007328226282155516
g53	g7	0.0073260019674046
g42	g53	0.007298702766027035
g40	g14	0.007294498237941112
g30	g11	0.007287009154611048
