Gene1	Gene2	EdgeWeight
g46	g59	1.524805492646074
g59	g46	1.524805492646074
g15	g56	1.523480032797229
g56	g15	1.523480032797229
g49	g64	1.523355522900432
g64	g49	1.523355522900432
g20	g29	1.5230365760575628
g29	g20	1.5230365760575628
g20	g25	1.5221443747660717
g25	g20	1.5221443747660717
g24	g39	1.5221312824985156
g39	g24	1.5221312824985156
g37	g59	1.5220027060404009
g59	g37	1.5220027060404009
g12	g34	1.5216698847321035
g34	g12	1.5216698847321035
g10	g13	1.5199445011081094
g13	g10	1.5199445011081094
g31	g62	1.5195158050075497
g62	g31	1.5195158050075497
g34	g52	1.5186819330521963
g52	g34	1.5186819330521963
g44	g46	1.5162874528697357
g46	g44	1.5162874528697357
g44	g47	1.5151773396573904
g47	g44	1.5151773396573904
g43	g55	1.5143878186425002
g55	g43	1.5143878186425002
g3	g35	1.5139536793223192
g35	g3	1.5139536793223192
g10	g18	1.5132685528336796
g18	g10	1.5132685528336796
g37	g38	1.5100741608231003
g38	g37	1.5100741608231003
g33	g51	1.5091060271205994
g51	g33	1.5091060271205994
g3	g61	1.5090756733647142
g61	g3	1.5090756733647142
g38	g60	1.507113907744578
g60	g38	1.507113907744578
g31	g47	1.5064758735358008
g47	g31	1.5064758735358008
g17	g36	1.5046909429539834
g36	g17	1.5046909429539834
g32	g44	1.5036619892119334
g44	g32	1.5036619892119334
g10	g47	1.5029782756359578
g47	g10	1.5029782756359578
g21	g42	1.5024629074735558
g42	g21	1.5024629074735558
g6	g9	1.5018936498659408
g9	g6	1.5018936498659408
g29	g31	1.4992356495154198
g31	g29	1.4992356495154198
g10	g52	1.4978790203188836
g52	g10	1.4978790203188836
g26	g56	1.4978127298890438
g56	g26	1.4978127298890438
g22	g29	1.4977323989689122
g29	g22	1.4977323989689122
g5	g7	1.4946124191600274
g7	g5	1.4946124191600274
g45	g5	1.4930764534080057
g5	g45	1.4930764534080057
g31	g9	1.4929744635780875
g9	g31	1.4929744635780875
g38	g49	1.4921396506844458
g49	g38	1.4921396506844458
g48	g9	1.4887601463403095
g9	g48	1.4887601463403095
g26	g50	1.4885909874053338
g50	g26	1.4885909874053338
g12	g15	1.4883853720765083
g15	g12	1.4883853720765083
g0	g35	1.4866522524558359
g35	g0	1.4866522524558359
g26	g40	1.4863356523898714
g40	g26	1.4863356523898714
g36	g60	1.4831232505687026
g60	g36	1.4831232505687026
g1	g10	1.4808617824248984
g10	g1	1.4808617824248984
g21	g63	1.4808449673991901
g63	g21	1.4808449673991901
g2	g55	1.4788022341656633
g55	g2	1.4788022341656633
g3	g40	1.4780859186177018
g40	g3	1.4780859186177018
g49	g54	1.4739128952861102
g54	g49	1.4739128952861102
g15	g7	1.4730184130875188
g7	g15	1.4730184130875188
g32	g7	1.4704483368872312
g7	g32	1.4704483368872312
g16	g36	1.4699739679826584
g36	g16	1.4699739679826584
g3	g63	1.4681669053670143
g63	g3	1.4681669053670143
g22	g36	1.4681021694095575
g36	g22	1.4681021694095575
g11	g16	1.4669218973706981
g16	g11	1.4669218973706981
g46	g53	1.4662640594291496
g53	g46	1.4662640594291496
g10	g6	1.4621659580749535
g6	g10	1.4621659580749535
g40	g43	1.46208782227185
g43	g40	1.46208782227185
g63	g9	1.4619378957506883
g9	g63	1.4619378957506883
g30	g58	1.4591148273236452
g58	g30	1.4591148273236452
g48	g63	1.4583726101714325
g63	g48	1.4583726101714325
g40	g50	1.458236488313304
g50	g40	1.458236488313304
g19	g23	1.457507279536265
g23	g19	1.457507279536265
g23	g29	1.4569162766210972
g29	g23	1.4569162766210972
g46	g57	1.455160047699824
g57	g46	1.455160047699824
g21	g48	1.453065282892914
g48	g21	1.453065282892914
g16	g49	1.451115764289431
g49	g16	1.451115764289431
g10	g12	1.4500840995021744
g12	g10	1.4500840995021744
g15	g53	1.4470487703922903
g53	g15	1.4470487703922903
g30	g9	1.4467285941268309
g9	g30	1.4467285941268309
g15	g63	1.445919477705916
g63	g15	1.445919477705916
g21	g8	1.4452015129443565
g8	g21	1.4452015129443565
g17	g46	1.4442097230579254
g46	g17	1.4442097230579254
g4	g42	1.4433110010691763
g42	g4	1.4433110010691763
g0	g11	1.4376799425581095
g11	g0	1.4376799425581095
g2	g40	1.4372217724862164
g40	g2	1.4372217724862164
g16	g35	1.4356155597925504
g35	g16	1.4356155597925504
g36	g62	1.4345261110022889
g62	g36	1.4345261110022889
g23	g26	1.4324512349975356
g26	g23	1.4324512349975356
g20	g54	1.4320200145194084
g54	g20	1.4320200145194084
g0	g60	1.4301967745117574
g60	g0	1.4301967745117574
g21	g47	1.4299049576962397
g47	g21	1.4299049576962397
g17	g63	1.4283353979919824
g63	g17	1.4283353979919824
g14	g44	1.4245876795046848
g44	g14	1.4245876795046848
g33	g49	1.423376120816025
g49	g33	1.423376120816025
g12	g40	1.4230881387325156
g40	g12	1.4230881387325156
g22	g55	1.4205396557864312
g55	g22	1.4205396557864312
g56	g9	1.4197583130371108
g9	g56	1.4197583130371108
g3	g31	1.4192795485358003
g31	g3	1.4192795485358003
g11	g62	1.4186397280616083
g62	g11	1.4186397280616083
g3	g55	1.418087590169729
g55	g3	1.418087590169729
g19	g34	1.4178481029525145
g34	g19	1.4178481029525145
g30	g33	1.4141791947599385
g33	g30	1.4141791947599385
g16	g21	1.4135948558635816
g21	g16	1.4135948558635816
g60	g7	1.4118158912982897
g7	g60	1.4118158912982897
g31	g50	1.411192216052366
g50	g31	1.411192216052366
g21	g57	1.4074838015754008
g57	g21	1.4074838015754008
g49	g62	1.4053380606521224
g62	g49	1.4053380606521224
g11	g37	1.40521730767708
g37	g11	1.40521730767708
g0	g40	1.4045295284831312
g40	g0	1.4045295284831312
g18	g31	1.4033180968213976
g31	g18	1.4033180968213976
g26	g47	1.4025810320081549
g47	g26	1.4025810320081549
g58	g8	1.398527010210799
g8	g58	1.398527010210799
g26	g45	1.3977817721263084
g45	g26	1.3977817721263084
g19	g21	1.3954827208633287
g21	g19	1.3954827208633287
g10	g14	1.3933690699843455
g14	g10	1.3933690699843455
g16	g37	1.3919804212255027
g37	g16	1.3919804212255027
g16	g46	1.39161128600795
g46	g16	1.39161128600795
g7	g8	1.3913562939030788
g8	g7	1.3913562939030788
g19	g7	1.3900651372593869
g7	g19	1.3900651372593869
g26	g43	1.3894268646323742
g43	g26	1.3894268646323742
g27	g34	1.3894218953103956
g34	g27	1.3894218953103956
g21	g46	1.3885803263396554
g46	g21	1.3885803263396554
g27	g30	1.3883968421996429
g30	g27	1.3883968421996429
g64	g8	1.3877093212690168
g8	g64	1.3877093212690168
g61	g64	1.3849806855330415
g64	g61	1.3849806855330415
g40	g56	1.384749485633928
g56	g40	1.384749485633928
g15	g44	1.384375516776735
g44	g15	1.384375516776735
g11	g14	1.383524242593347
g14	g11	1.383524242593347
g19	g45	1.3833914242698164
g45	g19	1.3833914242698164
g15	g22	1.3826054148821108
g22	g15	1.3826054148821108
g11	g47	1.3812230119355964
g47	g11	1.3812230119355964
g5	g52	1.3795453824091015
g52	g5	1.3795453824091015
g11	g6	1.3789067636499641
g6	g11	1.3789067636499641
g34	g55	1.3785536081709742
g55	g34	1.3785536081709742
g1	g11	1.3773603315665417
g11	g1	1.3773603315665417
g5	g56	1.3758337168743544
g56	g5	1.3758337168743544
g22	g46	1.3753561873772604
g46	g22	1.3753561873772604
g39	g43	1.3746783389611157
g43	g39	1.3746783389611157
g21	g49	1.3729823161185846
g49	g21	1.3729823161185846
g20	g23	1.3725547157638966
g23	g20	1.3725547157638966
g0	g64	1.3714499060871543
g64	g0	1.3714499060871543
g51	g52	1.3711391347010575
g52	g51	1.3711391347010575
g10	g50	1.370773202873398
g50	g10	1.370773202873398
g16	g26	1.3707250729138871
g26	g16	1.3707250729138871
g11	g50	1.3705674603263298
g50	g11	1.3705674603263298
g17	g24	1.370013802469722
g24	g17	1.370013802469722
g21	g56	1.3693536985785306
g56	g21	1.3693536985785306
g33	g7	1.369304162084164
g7	g33	1.369304162084164
g34	g53	1.3688034371880566
g53	g34	1.3688034371880566
g51	g6	1.3686192068107768
g6	g51	1.3686192068107768
g5	g63	1.3682715737745226
g63	g5	1.3682715737745226
g62	g63	1.368016108144826
g63	g62	1.368016108144826
g19	g24	1.367797415339632
g24	g19	1.367797415339632
g39	g6	1.3677722016867129
g6	g39	1.3677722016867129
g30	g35	1.3674212997146509
g35	g30	1.3674212997146509
g2	g35	1.3669730292283715
g35	g2	1.3669730292283715
g10	g34	1.3668371110888409
g34	g10	1.3668371110888409
g31	g54	1.3666371299463378
g54	g31	1.3666371299463378
g19	g3	1.3625598629094673
g3	g19	1.3625598629094673
g32	g59	1.3618153417842458
g59	g32	1.3618153417842458
g32	g34	1.361393103472463
g34	g32	1.361393103472463
g10	g62	1.3613784648654543
g62	g10	1.3613784648654543
g45	g61	1.3599655928463579
g61	g45	1.3599655928463579
g22	g9	1.3595598296397031
g9	g22	1.3595598296397031
g35	g43	1.3594923400956922
g43	g35	1.3594923400956922
g34	g44	1.3571464575146786
g44	g34	1.3571464575146786
g53	g55	1.3565648193116415
g55	g53	1.3565648193116415
g36	g59	1.3564632872159554
g59	g36	1.3564632872159554
g38	g59	1.3562897829253735
g59	g38	1.3562897829253735
g45	g55	1.3523512563592
g55	g45	1.3523512563592
g27	g61	1.351652185201777
g61	g27	1.351652185201777
g18	g28	1.3499536979587767
g28	g18	1.3499536979587767
g15	g17	1.3498054513271431
g17	g15	1.3498054513271431
g42	g54	1.3494408808153031
g54	g42	1.3494408808153031
g27	g52	1.3489622368004421
g52	g27	1.3489622368004421
g18	g40	1.3484579539320891
g40	g18	1.3484579539320891
g35	g56	1.3466421889654738
g56	g35	1.3466421889654738
g15	g47	1.345473809783374
g47	g15	1.345473809783374
g20	g61	1.3441590332634723
g61	g20	1.3441590332634723
g10	g31	1.3420580754757747
g31	g10	1.3420580754757747
g26	g63	1.341805470901998
g63	g26	1.341805470901998
g29	g62	1.3416263405193676
g62	g29	1.3416263405193676
g10	g2	1.3413531619775692
g2	g10	1.3413531619775692
g10	g59	1.3412379156354493
g59	g10	1.3412379156354493
g26	g32	1.3399423612637216
g32	g26	1.3399423612637216
g43	g59	1.3398816287628907
g59	g43	1.3398816287628907
g1	g4	1.3395578987773784
g4	g1	1.3395578987773784
g40	g8	1.339201129175642
g8	g40	1.339201129175642
g1	g31	1.3387457005931416
g31	g1	1.3387457005931416
g24	g58	1.3379621999967788
g58	g24	1.3379621999967788
g31	g55	1.3375888898854928
g55	g31	1.3375888898854928
g21	g7	1.337283208850682
g7	g21	1.337283208850682
g33	g56	1.3371772785342109
g56	g33	1.3371772785342109
g23	g52	1.3350627294824808
g52	g23	1.3350627294824808
g20	g21	1.33481865394925
g21	g20	1.33481865394925
g43	g45	1.333372315330544
g45	g43	1.333372315330544
g0	g33	1.3316449458343709
g33	g0	1.3316449458343709
g28	g54	1.3312879208023385
g54	g28	1.3312879208023385
g52	g57	1.3310659890515266
g57	g52	1.3310659890515266
g16	g54	1.3294162187674123
g54	g16	1.3294162187674123
g45	g6	1.3291823842610082
g6	g45	1.3291823842610082
g22	g40	1.328815156953754
g40	g22	1.328815156953754
g19	g8	1.328024284337102
g8	g19	1.328024284337102
g7	g9	1.3279539367412387
g9	g7	1.3279539367412387
g28	g6	1.327945674823844
g6	g28	1.327945674823844
g15	g20	1.3274161761431051
g20	g15	1.3274161761431051
g45	g49	1.3272820279898168
g49	g45	1.3272820279898168
g39	g5	1.3249884709153317
g5	g39	1.3249884709153317
g23	g55	1.3239441466854918
g55	g23	1.3239441466854918
g3	g48	1.3219803394296918
g48	g3	1.3219803394296918
g12	g63	1.321526183893762
g63	g12	1.321526183893762
g21	g53	1.32050528527664
g53	g21	1.32050528527664
g21	g3	1.3196813780982557
g3	g21	1.3196813780982557
g12	g38	1.3188580973451092
g38	g12	1.3188580973451092
g16	g53	1.3187602803141028
g53	g16	1.3187602803141028
g10	g17	1.3170902119539334
g17	g10	1.3170902119539334
g13	g24	1.3157942879884523
g24	g13	1.3157942879884523
g53	g61	1.3157469441925105
g61	g53	1.3157469441925105
g21	g30	1.315673092544971
g30	g21	1.315673092544971
g31	g61	1.3139947930872131
g61	g31	1.3139947930872131
g30	g5	1.3107309133934957
g5	g30	1.3107309133934957
g31	g7	1.3098143158004076
g7	g31	1.3098143158004076
g14	g32	1.30751541645438
g32	g14	1.30751541645438
g57	g9	1.307027079564162
g9	g57	1.307027079564162
g26	g39	1.3055147726571792
g39	g26	1.3055147726571792
g10	g22	1.304978681203941
g22	g10	1.304978681203941
g3	g34	1.3032138323630138
g34	g3	1.3032138323630138
g58	g62	1.3019181245775229
g62	g58	1.3019181245775229
g26	g31	1.3014351855829631
g31	g26	1.3014351855829631
g11	g55	1.2998242616927376
g55	g11	1.2998242616927376
g40	g48	1.2994261869346104
g48	g40	1.2994261869346104
g31	g48	1.298185416285257
g48	g31	1.298185416285257
g3	g49	1.296687765224692
g49	g3	1.296687765224692
g10	g40	1.2949737897371831
g40	g10	1.2949737897371831
g10	g41	1.2931026524951408
g41	g10	1.2931026524951408
g33	g61	1.2912247084331585
g61	g33	1.2912247084331585
g23	g60	1.2911199352698497
g60	g23	1.2911199352698497
g11	g56	1.2907017143123694
g56	g11	1.2907017143123694
g10	g35	1.2893641602784445
g35	g10	1.2893641602784445
g21	g51	1.2892242057913663
g51	g21	1.2892242057913663
g25	g31	1.2887946941121942
g31	g25	1.2887946941121942
g27	g48	1.2886494207412378
g48	g27	1.2886494207412378
g15	g24	1.2868511932901323
g24	g15	1.2868511932901323
g22	g38	1.2849695517084947
g38	g22	1.2849695517084947
g33	g55	1.2838215999577245
g55	g33	1.2838215999577245
g15	g39	1.2834211061173222
g39	g15	1.2834211061173222
g43	g9	1.2831995475196252
g9	g43	1.2831995475196252
g51	g62	1.2824448793309815
g62	g51	1.2824448793309815
g17	g26	1.2820361098026072
g26	g17	1.2820361098026072
g12	g51	1.282006702320902
g51	g12	1.282006702320902
g4	g51	1.2818036019582082
g51	g4	1.2818036019582082
g17	g21	1.2817396052177012
g21	g17	1.2817396052177012
g60	g8	1.2816382721625543
g8	g60	1.2816382721625543
g10	g43	1.2810219311610884
g43	g10	1.2810219311610884
g40	g46	1.2792964151341768
g46	g40	1.2792964151341768
g23	g34	1.2789615712307418
g34	g23	1.2789615712307418
g15	g32	1.2785040487916963
g32	g15	1.2785040487916963
g10	g48	1.2776583374471986
g48	g10	1.2776583374471986
g37	g44	1.2746550539713402
g44	g37	1.2746550539713402
g59	g9	1.274195124849978
g9	g59	1.274195124849978
g11	g63	1.2732376803587493
g63	g11	1.2732376803587493
g3	g9	1.2723275052793177
g9	g3	1.2723275052793177
g20	g51	1.271048358448046
g51	g20	1.271048358448046
g33	g50	1.2706520241814871
g50	g33	1.2706520241814871
g29	g51	1.2694343273312263
g51	g29	1.2694343273312263
g41	g63	1.2692575066909633
g63	g41	1.2692575066909633
g55	g63	1.267521143075293
g63	g55	1.267521143075293
g33	g58	1.2667619013124911
g58	g33	1.2667619013124911
g15	g36	1.266712800698388
g36	g15	1.266712800698388
g37	g57	1.266508069401908
g57	g37	1.266508069401908
g58	g60	1.2654937716728474
g60	g58	1.2654937716728474
g21	g31	1.265372353503739
g31	g21	1.265372353503739
g59	g6	1.263534397936196
g6	g59	1.263534397936196
g50	g57	1.2631092140057387
g57	g50	1.2631092140057387
g10	g37	1.2620446301701316
g37	g10	1.2620446301701316
g15	g19	1.2609784056889597
g19	g15	1.2609784056889597
g22	g61	1.2607429247327775
g61	g22	1.2607429247327775
g22	g26	1.2607102374571997
g26	g22	1.2607102374571997
g37	g51	1.2601475002449365
g51	g37	1.2601475002449365
g21	g22	1.2596650946973895
g22	g21	1.2596650946973895
g15	g27	1.2591271039067868
g27	g15	1.2591271039067868
g54	g55	1.2586947973469422
g55	g54	1.2586947973469422
g15	g2	1.2583663324395988
g2	g15	1.2583663324395988
g5	g58	1.2561045749354371
g58	g5	1.2561045749354371
g19	g37	1.255918563395904
g37	g19	1.255918563395904
g3	g5	1.2558553660797314
g5	g3	1.2558553660797314
g25	g53	1.252293490720192
g53	g25	1.252293490720192
g30	g40	1.251847097282938
g40	g30	1.251847097282938
g23	g49	1.2510922014529449
g49	g23	1.2510922014529449
g13	g31	1.2508494458009307
g31	g13	1.2508494458009307
g32	g46	1.2488680375340355
g46	g32	1.2488680375340355
g29	g54	1.247738946533028
g54	g29	1.247738946533028
g19	g28	1.2475784775378056
g28	g19	1.2475784775378056
g40	g47	1.2473531013640171
g47	g40	1.2473531013640171
g36	g57	1.2462478373718249
g57	g36	1.2462478373718249
g19	g48	1.2454764216476215
g48	g19	1.2454764216476215
g14	g58	1.243933917701098
g58	g14	1.243933917701098
g1	g12	1.2436300103847242
g12	g1	1.2436300103847242
g5	g60	1.242575575512765
g60	g5	1.242575575512765
g12	g26	1.2418923221575655
g26	g12	1.2418923221575655
g25	g60	1.2417977886826796
g60	g25	1.2417977886826796
g19	g51	1.2414902546415991
g51	g19	1.2414902546415991
g45	g7	1.238063172792765
g7	g45	1.238063172792765
g29	g32	1.2378900837265527
g32	g29	1.2378900837265527
g0	g6	1.2377019046684161
g6	g0	1.2377019046684161
g36	g53	1.2372414391397644
g53	g36	1.2372414391397644
g28	g59	1.2335995242515718
g59	g28	1.2335995242515718
g20	g42	1.2321407028216005
g42	g20	1.2321407028216005
g4	g50	1.2321303465297706
g50	g4	1.2321303465297706
g30	g54	1.2316652289578691
g54	g30	1.2316652289578691
g15	g30	1.2315521986709286
g30	g15	1.2315521986709286
g19	g53	1.2308038504685337
g53	g19	1.2308038504685337
g15	g5	1.2302192236314509
g5	g15	1.2302192236314509
g37	g53	1.227751384659697
g53	g37	1.227751384659697
g11	g32	1.2256610038220137
g32	g11	1.2256610038220137
g55	g62	1.2252114560018217
g62	g55	1.2252114560018217
g19	g27	1.2239795471582422
g27	g19	1.2239795471582422
g39	g40	1.223467670932469
g40	g39	1.223467670932469
g17	g23	1.2221075110463435
g23	g17	1.2221075110463435
g4	g63	1.221189925745814
g63	g4	1.221189925745814
g19	g60	1.2203797353720343
g60	g19	1.2203797353720343
g52	g59	1.2203676145617637
g59	g52	1.2203676145617637
g53	g9	1.2202064716809382
g9	g53	1.2202064716809382
g20	g40	1.2193825962331213
g40	g20	1.2193825962331213
g31	g6	1.2191894169203443
g6	g31	1.2191894169203443
g28	g63	1.2189165991137643
g63	g28	1.2189165991137643
g29	g38	1.2185676582890623
g38	g29	1.2185676582890623
g32	g56	1.2176725573346323
g56	g32	1.2176725573346323
g36	g44	1.2176564949849975
g44	g36	1.2176564949849975
g39	g61	1.2169454784532712
g61	g39	1.2169454784532712
g12	g61	1.215558568259191
g61	g12	1.215558568259191
g37	g52	1.215099853906649
g52	g37	1.215099853906649
g0	g46	1.2150365760639614
g46	g0	1.2150365760639614
g17	g54	1.2130900574102474
g54	g17	1.2130900574102474
g39	g9	1.212599844271092
g9	g39	1.212599844271092
g45	g48	1.2111909499757108
g48	g45	1.2111909499757108
g17	g8	1.2107591881427968
g8	g17	1.2107591881427968
g12	g9	1.2105654347454606
g9	g12	1.2105654347454606
g10	g30	1.209246841980577
g30	g10	1.209246841980577
g40	g63	1.2089144831943326
g63	g40	1.2089144831943326
g52	g53	1.207412704477594
g53	g52	1.207412704477594
g33	g53	1.20697995821194
g53	g33	1.20697995821194
g27	g8	1.2016438528171471
g8	g27	1.2016438528171471
g21	g24	1.2005204604710242
g24	g21	1.2005204604710242
g55	g59	1.1985496194120635
g59	g55	1.1985496194120635
g39	g54	1.1983411619140871
g54	g39	1.1983411619140871
g43	g44	1.1965297691849992
g44	g43	1.1965297691849992
g5	g8	1.1964985382373543
g8	g5	1.1964985382373543
g17	g50	1.196346817116492
g50	g17	1.196346817116492
g30	g49	1.1946565577713213
g49	g30	1.1946565577713213
g50	g53	1.1940932908471529
g53	g50	1.1940932908471529
g0	g36	1.1938011505314283
g36	g0	1.1938011505314283
g15	g41	1.192522722867007
g41	g15	1.192522722867007
g11	g49	1.1920514160622169
g49	g11	1.1920514160622169
g35	g60	1.1911803305641055
g60	g35	1.1911803305641055
g11	g7	1.1910361880914928
g7	g11	1.1910361880914928
g10	g8	1.190324744462167
g8	g10	1.190324744462167
g23	g42	1.1900799876705734
g42	g23	1.1900799876705734
g23	g59	1.1874173225696754
g59	g23	1.1874173225696754
g10	g46	1.1867891811088551
g46	g10	1.1867891811088551
g11	g27	1.1866431436815232
g27	g11	1.1866431436815232
g15	g18	1.1860747591767464
g18	g15	1.1860747591767464
g26	g44	1.1853312957288429
g44	g26	1.1853312957288429
g33	g6	1.1849281880139422
g6	g33	1.1849281880139422
g17	g61	1.1839033133475572
g61	g17	1.1839033133475572
g2	g5	1.1834950922588825
g5	g2	1.1834950922588825
g11	g9	1.183484456525412
g9	g11	1.183484456525412
g28	g41	1.1811242694505082
g41	g28	1.1811242694505082
g38	g53	1.1799372983330336
g53	g38	1.1799372983330336
g29	g50	1.1768228708646529
g50	g29	1.1768228708646529
g11	g18	1.1765689670666697
g18	g11	1.1765689670666697
g16	g44	1.17633730225005
g44	g16	1.17633730225005
g10	g56	1.1711850668730914
g56	g10	1.1711850668730914
g22	g60	1.169094026264403
g60	g22	1.169094026264403
g15	g16	1.1682274101229857
g16	g15	1.1682274101229857
g14	g31	1.1673769548115418
g31	g14	1.1673769548115418
g16	g55	1.1673077990707772
g55	g16	1.1673077990707772
g23	g50	1.1669972051938542
g50	g23	1.1669972051938542
g48	g60	1.1635487912127755
g60	g48	1.1635487912127755
g4	g7	1.161836283413514
g7	g4	1.161836283413514
g30	g31	1.1616379676514246
g31	g30	1.1616379676514246
g1	g28	1.158463876046944
g28	g1	1.158463876046944
g20	g26	1.1584545330570633
g26	g20	1.1584545330570633
g52	g62	1.1571335320982812
g62	g52	1.1571335320982812
g13	g28	1.1569408851008975
g28	g13	1.1569408851008975
g14	g24	1.1544993036039326
g24	g14	1.1544993036039326
g46	g56	1.1530177772756218
g56	g46	1.1530177772756218
g10	g29	1.1529161642831127
g29	g10	1.1529161642831127
g44	g9	1.1520819505902482
g9	g44	1.1520819505902482
g0	g63	1.1505842831604656
g63	g0	1.1505842831604656
g37	g58	1.1492055576938944
g58	g37	1.1492055576938944
g10	g20	1.1487683138011942
g20	g10	1.1487683138011942
g18	g43	1.1486887516535336
g43	g18	1.1486887516535336
g39	g58	1.1474522530946178
g58	g39	1.1474522530946178
g21	g41	1.1467617272858328
g41	g21	1.1467617272858328
g31	g45	1.1464538405415772
g45	g31	1.1464538405415772
g19	g36	1.1442065758820077
g36	g19	1.1442065758820077
g22	g5	1.1423220961491645
g5	g22	1.1423220961491645
g27	g43	1.1419270405297075
g43	g27	1.1419270405297075
g13	g15	1.141378777731073
g15	g13	1.141378777731073
g11	g21	1.1401505476353535
g21	g11	1.1401505476353535
g21	g43	1.1371422490768055
g43	g21	1.1371422490768055
g13	g64	1.1362464099398597
g64	g13	1.1362464099398597
g38	g43	1.135951551562936
g43	g38	1.135951551562936
g12	g32	1.134217802879439
g32	g12	1.134217802879439
g11	g8	1.1338797160093337
g8	g11	1.1338797160093337
g19	g54	1.132808246503877
g54	g19	1.132808246503877
g14	g15	1.132328335570685
g15	g14	1.132328335570685
g19	g55	1.132009347564892
g55	g19	1.132009347564892
g51	g63	1.130329932184701
g63	g51	1.130329932184701
g40	g45	1.129932415424144
g45	g40	1.129932415424144
g16	g9	1.1292713911415344
g9	g16	1.1292713911415344
g17	g38	1.1262674543766529
g38	g17	1.1262674543766529
g30	g52	1.1237935811204285
g52	g30	1.1237935811204285
g18	g21	1.1231661844699221
g21	g18	1.1231661844699221
g29	g52	1.1210275276787238
g52	g29	1.1210275276787238
g11	g30	1.1179693486587061
g30	g11	1.1179693486587061
g38	g64	1.1147918005764228
g64	g38	1.1147918005764228
g34	g38	1.114283726749001
g38	g34	1.114283726749001
g12	g52	1.11327929280472
g52	g12	1.11327929280472
g48	g57	1.1126347298806296
g57	g48	1.1126347298806296
g11	g13	1.1114197097199667
g13	g11	1.1114197097199667
g35	g61	1.1096104848005557
g61	g35	1.1096104848005557
g10	g7	1.109487911865757
g7	g10	1.109487911865757
g27	g33	1.1092650596511753
g33	g27	1.1092650596511753
g17	g4	1.1081138752786484
g4	g17	1.1081138752786484
g13	g61	1.106045142375816
g61	g13	1.106045142375816
g11	g2	1.1052641926401865
g2	g11	1.1052641926401865
g0	g19	1.1037764561342245
g19	g0	1.1037764561342245
g13	g50	1.102829142219322
g50	g13	1.102829142219322
g59	g60	1.1026411022492608
g60	g59	1.1026411022492608
g53	g7	1.1008032039275233
g7	g53	1.1008032039275233
g35	g38	1.1003727265878465
g38	g35	1.1003727265878465
g59	g61	1.0985969998301242
g61	g59	1.0985969998301242
g18	g26	1.0976978310244618
g26	g18	1.0976978310244618
g20	g6	1.0975056924761109
g6	g20	1.0975056924761109
g19	g9	1.0945730048488462
g9	g19	1.0945730048488462
g25	g61	1.0931652874052242
g61	g25	1.0931652874052242
g13	g21	1.0921399145080135
g21	g13	1.0921399145080135
g2	g59	1.091104154485154
g59	g2	1.091104154485154
g2	g49	1.0879455489079588
g49	g2	1.0879455489079588
g29	g8	1.0878270396308367
g8	g29	1.0878270396308367
g15	g3	1.0877014013415938
g3	g15	1.0877014013415938
g18	g19	1.08723225128639
g19	g18	1.08723225128639
g44	g62	1.0867587056767714
g62	g44	1.0867587056767714
g17	g51	1.0860700389788505
g51	g17	1.0860700389788505
g22	g33	1.0838221167695776
g33	g22	1.0838221167695776
g14	g40	1.0828791146131005
g40	g14	1.0828791146131005
g23	g28	1.082803215848418
g28	g23	1.082803215848418
g44	g55	1.0827195325515462
g55	g44	1.0827195325515462
g31	g43	1.0813849656703625
g43	g31	1.0813849656703625
g21	g33	1.08038067808241
g33	g21	1.08038067808241
g34	g50	1.0788227163430515
g50	g34	1.0788227163430515
g24	g38	1.078736584675529
g38	g24	1.078736584675529
g1	g47	1.0786422931548878
g47	g1	1.0786422931548878
g15	g51	1.078636691975718
g51	g15	1.078636691975718
g33	g9	1.0783894219633998
g9	g33	1.0783894219633998
g3	g58	1.0772382391885087
g58	g3	1.0772382391885087
g16	g40	1.07543015544235
g40	g16	1.07543015544235
g27	g35	1.0747291178108922
g35	g27	1.0747291178108922
g48	g5	1.074397188188569
g5	g48	1.074397188188569
g11	g42	1.0727269535604649
g42	g11	1.0727269535604649
g27	g3	1.070894041136598
g3	g27	1.070894041136598
g13	g26	1.0702039291502958
g26	g13	1.0702039291502958
g57	g61	1.0696924664469525
g61	g57	1.0696924664469525
g28	g52	1.0694314424201985
g52	g28	1.0694314424201985
g10	g32	1.0685056695064308
g32	g10	1.0685056695064308
g44	g49	1.0673629222380931
g49	g44	1.0673629222380931
g53	g62	1.0665712247803332
g62	g53	1.0665712247803332
g2	g58	1.0665701221259358
g58	g2	1.0665701221259358
g13	g40	1.0662281357347814
g40	g13	1.0662281357347814
g31	g42	1.0661821865014955
g42	g31	1.0661821865014955
g2	g21	1.0656947735656614
g21	g2	1.0656947735656614
g16	g29	1.0650170190886703
g29	g16	1.0650170190886703
g4	g9	1.064196556500579
g9	g4	1.064196556500579
g50	g59	1.0619919437433682
g59	g50	1.0619919437433682
g16	g63	1.0619692539151728
g63	g16	1.0619692539151728
g1	g59	1.0608936673590337
g59	g1	1.0608936673590337
g35	g48	1.0598092870544842
g48	g35	1.0598092870544842
g38	g42	1.0592681640926926
g42	g38	1.0592681640926926
g17	g40	1.0579682666905377
g40	g17	1.0579682666905377
g40	g7	1.0571852522897331
g7	g40	1.0571852522897331
g45	g58	1.0569557759934634
g58	g45	1.0569557759934634
g12	g50	1.0566895233603175
g50	g12	1.0566895233603175
g3	g37	1.0561945893585136
g37	g3	1.0561945893585136
g19	g59	1.0546116604598534
