Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
TRANSFAC_and_JASPAR_PWMs	MYOG (human)	22/1404	0.5543596068857113	1.0	0	0	0.9886129759946796	0.5832240126946121	CCT3;EIF5B;EIF4A1;PARP1;NDUFA5;RPL31;BUD31;RPL22;NDUFC1;HSPE1;MRPL12;ATP5B;ANP32E;RCC1;SRPRB;DENR;BRIX1;RPL26;UQCRC2;EIF3F;RPL18;RPL19
TRANSFAC_and_JASPAR_PWMs	MZF1 5-13 (human)	5/316	0.5638224106312777	1.0	0	0	0.9982829533202892	0.5720320566972652	SSR4;RPA2;HSPE1;KPNB1;LSM2
TRANSFAC_and_JASPAR_PWMs	MYOG (mouse)	26/1675	0.5744812251423222	1.0	0	0	0.9793304769527756	0.5428309968212105	SF3B4;SF3B5;SET;PSMD14;PSMD13;RPL11;ATP5A1;CDCA7;LMNB2;TRMT112;ATP5B;BSG;PSMD3;RUVBL1;ABCF1;TAF15;LIG1;BUD31;SMARCA4;KARS;MCM3;TFAM;TCEA1;SLC25A5;RPL28;SRSF9
TRANSFAC_and_JASPAR_PWMs	HLF (human)	1/54	0.5784884629882517	1.0	0	0	1.168360789811894	0.6394867105076507	LSM2
TRANSFAC_and_JASPAR_PWMs	NKX2-8 (human)	4/256	0.5806301845718783	1.0	0	0	0.9858044164037856	0.5359239354879274	MBD3;MCM6;DYNLL2;BZW1
TRANSFAC_and_JASPAR_PWMs	JDP2 (human)	23/1488	0.5814495014427437	1.0	0	0	0.9752043689155728	0.5287861890569641	RPL21;GCA;UQCRB;GLRX3;NONO;OLA1;CLTA;HMGB1;DYNLL2;RAD23B;BYSL;NUDT21;PSMA4;C1QBP;PSMD3;NUP62;NDUFAB1;SNRPE;UBA1;RPS2;GOLGA7;RSL24D1;SNRPB
TRANSFAC_and_JASPAR_PWMs	PLAU (human)	21/1362	0.5849258200868138	1.0	0	0	0.9727761642046164	0.5216709100218584	SLBP;RANBP1;HSP90AB1;RPL21;UQCRB;HMGB1;RPL9;SND1;PSMA3;SNRPD2;HNRNPUL1;NASP;PSME3;RPL13;RPLP2;MCM5;RPL18;BCAS2;SF1;CCT4;MCM2
TRANSFAC_and_JASPAR_PWMs	UBTF (human)	23/1493	0.58807700844359	1.0	0	0	0.9719384467155876	0.5159995679994097	SMARCE1;SF3B5;AHCY;HSP90AB1;RPL32;SSR4;NDUFB10;SSNA1;HP1BP3;OLA1;BCCIP;ATP5H;MRPL12;UCK2;EIF3M;NASP;UQCRQ;CANX;SRPRB;RPL38;PFDN4;RPL28;LYAR
TRANSFAC_and_JASPAR_PWMs	POU1F1 (mouse)	27/1754	0.5929685662763181	1.0	0	0	0.9711915801287008	0.5075582090000053	ARF2;AHCY;RPN1;MRPL12;BZW1;ORC4;HINT1;RCC1;FAM53B;RPLP2;CCT4;POLR2L;MCTS1;NOP56;NOP58;HSPA4;RPA1;BAZ1B;HNRNPAB;LSM2;LSM6;NASP;MCM3;SRPRB;RPL22L1;SF1;MCM2
TRANSFAC_and_JASPAR_PWMs	IRF9 (human)	1/57	0.5982688057712996	1.0	0	0	1.1068681166638994	0.5686148852190931	RRM1
