Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ChEA_2013	EOMES-20176728-TROPHOBLAST STEM CELLS-MOUSE	49/1744	5.914301169824005e-05	0.0003728121987406917	0	0	1.7726391340838714	17.257620679723132	RPL32;RPL31;HP1BP3;CLTA;ATP5G3;PSMD7;SNRPD2;ARHGDIA;RCC1;SKP1A;GOLGA7;BCAS2;HELLS;HSP90AA1;PARP1;ATPIF1;RPS6;NDUFC2;PSMA1;MSH2;PSME3;CANX;SUCLG1;FKBP4;SF3B5;VCP;ATP5A1;CDCA7;TACSTD2;ATP5H;TMEM165;PSMB6;PSMB7;MAT2A;PSMB3;PCBP1;ABCF2;CCT4;IVNS1ABP;DUT;SSB;RRM2;API5;HSPA4;EIF2S2;LSM2;UCK2;ANP32E;TARDBP
ChEA_2013	MYC-18940864-HL60-human	27/746	6.195450098096305e-05	0.00038368313765403444	0	0	2.2834718921524684	22.124811024234212	SF3B5;KHDRBS1;MCM7;RPL34;PTBP1;RPS16;RPS15A;PSMB3;UQCRFS1;RPL38;ABCF1;GINS2;UBE2I;CBX5;RPL21;HSBP1;RPS5;CD3EAP;RPL23A;NPM3;BYSL;UCK2;NASP;UQCRQ;EIF3F;RPL28;SNRPB
ChEA_2013	TRIM28-19339689-MESC-mouse	75/3072	6.305722232482672e-05	0.00038377930139075567	0	0	1.5403194006309149	14.897149720507535	EIF4A1;RPL32;PITPNB;COX4I1;HP1BP3;UBE2D1;RPL7;PTBP1;RPS17;HINT1;PSMD7;RPS19;C1QBP;ARHGDIA;BSG;RCC1;DENR;GOLGA7;RFC5;DDX18;NUDC;HSP90AA1;PARP1;HSBP1;RPS8;RPL22;ATPIF1;RPS6;NDUFC1;DYNLL2;RAD23B;UCHL5;PSMA3;PSMA4;KARS;NCL;SNRPE;FKBP4;SLC25A5;RPL28;SF1;KHDRBS1;VCP;NDUFB8;PSMD11;UQCRB;ATP5A1;CDCA7;ATP5J;ADH5;RPS15A;MAT2A;PSMB3;RRS1;USP1;RPL13;RPS2;CCT4;SMARCE1;RANBP1;UBE2I;TAF12;API5;CBX3;HSPA4;IDH2;HSPE1;NPM3;LSM2;UCK2;LSM6;NDUFAB1;TCEA1;TARDBP;LSM14A
ChEA_2013	MYB-21317192-ERMYB-MOUSE	31/923	7.112813343348193e-05	0.0004255632390172732	0	0	2.1189988755635	20.23861676857568	SET;RPL31;SSNA1;CDCA7L;HP1BP3;OLA1;HMGB1;MRPL12;PRPF19;TRMT112;PTBP1;MAT2A;G3BP1;RBBP7;SKP1A;LYAR;DUT;NUDC;HSP90AA1;RRM2;GPX4;H13;EIF2S2;NUDT21;UCK2;NASP;ANP32E;CALM3;SNRPF;MCM6;PPID
ChEA_2013	ESRRB-18555785-MESC-mouse	42/1434	8.568869966067156e-05	0.0005041351830036176	0	0	1.8478676926732047	17.304892151119713	SLBP;NDUFB8;NDUFB10;UQCRB;MRPS36;NDUFB5;COX4I1;ATP5A1;AK2;ATP5G3;MRPL12;COX7C;PMF1;RPS15;MRPL20;ATP5B;C1QBP;RCC1;UQCRFS1;CCT4;MBD3;RANBP1;RRM1;UBE2I;GCA;GPX4;NDUFA5;CBX3;NDUFA3;NDUFC1;RAD23B;UCK2;RAD51;UQCRQ;NDUFAB1;CANX;UQCRC1;TFAM;SUCLG1;CALM3;UQCRC2;KPNB1
ChEA_2013	CLOCK-20551151-293T-HUMAN	18/407	9.544015256375045e-05	0.0005523012107377691	0	0	2.7902867019586264	25.82971520002745	CCT3;IVNS1ABP;HSP90AA1;PSMD11;HSP90AB1;NDUFB10;AK2;HMGB3;HSPE1;BAZ1B;PSMA6;NCL;UQCRC2;TARDBP;FKBP4;SLC25A5;PPID;SF1
ChEA_2013	CNOT3-19339689-MESC-mouse	44/1547	0.0001119655104528436	0.0006374810514492548	0	0	1.794457166511351	16.324750489501564	RPL5;KHDRBS1;ARF2;RPL32;MCM7;PITPNB;MRPL12;LMNB2;RPL7;FBL;RPS17;PSMD7;RPS15A;RPS19;MAT2A;PSMB3;C1QBP;ARHGDIA;NUP62;RCC1;DENR;RPS2;SMARCE1;HELLS;RANBP1;EIF5B;TXNRD3;TAF12;RPS8;ATPIF1;IDH2;RPA1;KIF22;HSPE1;DYNLL2;RAD23B;PSMA3;PSMA4;LSM6;NCL;CALM3;TARDBP;RPL28;SNRPB
ChEA_2013	HCFC1-20581084-MESC-MOUSE	15/306	0.00011928159896592642	0.0006683556259519369	0	0	3.092719737737366	27.939702735358146	HSPA4;NDUFB5;PRPF19;ILF2;LSM3;NUDT21;PSMC5;RPS19;DENR;SUCLG1;RPL27;RPL26;CCT8;RPS27A;ABCF2
ChEA_2013	SIN3B-21632747-MESC-MOUSE	96/4302	0.0001446903504830745	0.0007980577143832077	0	0	1.4078991944176795	12.447116561438309	YWHAE;RPL30;ARF2;PITPNB;CDCA7L;HP1BP3;ATP5G3;RPL6;LMNB2;GCSH;EEF1B2;TRMT112;PTBP1;PSMD7;CCND2;SNRPD2;RPS19;ARHGDIA;TMED2;RPLP2;RPL38;BCAS2;RFC5;HSP90AA1;RPL21;HSBP1;RPS5;RPL22;ATPIF1;KIF22;BAZ1B;DYNLL2;DDOST;TUFM;PSMA5;PSMA6;EBNA1BP2;PSMA4;PSMA1;PSME3;NHP2;CCDC86;TFAM;RPL27;SNRPE;UQCRC2;SNRPF;THOP1;PPID;KPNB1;ASF1B;SF1;SF3B4;KHDRBS1;SET;AHCY;DDX27;NDUFB10;MRPS36;PSMD13;NDUFB5;SRSF1;NOP2;MAK16;CDCA7;MRPL12;ADH5;MRPL20;MYG1;RPS15A;RRS1;RPL18;CCT7;LYAR;CCT4;SF3A3;NPM1;CBX5;TXNRD3;TAF12;API5;LSM1;H13;HSPE1;LSM5;HNRNPAB;LSM2;UCK2;EIF3M;RAD51;MYBBP1A;POLE3;TCEA1;RPL22L1;RPS21;TOMM5
ChEA_2013	CTCF-18555785-MESC-mouse	44/1568	0.00015151372841141675	0.0008228360942958479	0	0	1.7704242580312883	15.570588026455939	RPL5;PSMD11;RPL32;NDUFB10;UQCRB;RPL11;PSMD8;RPS15;MRPL20;FBL;RPS17;RPS19;MAT2A;C1QBP;POLD1;PSMD3;RCC1;DENR;RPL38;CCT7;SF3A3;EIF5B;DDX18;RFC3;UBE2I;TAF15;SSR4;API5;RPS5;NDUFA3;NDUFC1;H13;UCHL5;PSMA1;PSMC4;ARPC3;NDUFAB1;UQCRC1;RPL27;SNRPE;MCM5;RPL26;PFDN4;ASF1B
