Gene1	Gene2	EdgeWeight
g52	g20	0.0059755458219993
g38	g1	0.00596717294696944
g22	g49	0.00595562650733656
g0	g3	0.00590518035726038
g34	g17	0.00588792000930085
g37	g39	0.00576221830187455
g1	g45	0.00575602078452639
g27	g6	0.00563823704230352
g40	g39	0.00561547813553185
g7	g16	0.00550340992065107
g1	g49	0.0053934487847415395
g54	g6	0.00531167189422693
g34	g53	0.00527639113747639
g30	g38	0.0052539734341164
g1	g0	0.00523870901632345
g39	g51	0.00523753657481598
g30	g3	0.00520813489341685
g28	g6	0.00517960099607001
g22	g17	0.00517876054087546
g30	g44	0.00515433910917859
g45	g38	0.00514141973690025
g22	g45	0.00512272118110298
g42	g3	0.00511348360130465
g52	g39	0.00511100310902022
g60	g3	0.0050320656159745
g2	g3	0.00493249122277939
g48	g1	0.0049107394974006605
g56	g3	0.0048968943049487
g29	g1	0.00486942287970833
g30	g45	0.0048490174094789
g4	g6	0.004844789263046379
g58	g1	0.00484460847695723
g30	g49	0.00481642053864326
g52	g49	0.00479084713184625
g56	g45	0.0047677848033142204
g46	g1	0.0047666137670172104
g24	g37	0.00472845815920149
g28	g44	0.00472626858390412
g42	g49	0.00471001198331815
g8	g12	0.0045966670113835794
g52	g1	0.0045782635381572
g5	g1	0.00456379411625445
g38	g39	0.0045375678602931
g34	g6	0.00445511980551383
g56	g49	0.00444825583450732
g1	g61	0.00444393060210284
g1	g44	0.00444076695683962
g1	g39	0.00443382507627398
g8	g0	0.0043581066407529295
g58	g32	0.004339113205617529
g2	g49	0.00432902483964494
g42	g6	0.00426510829964765
g0	g39	0.00419562390181129
g40	g49	0.0040600708555342795
g2	g45	0.00405876278097258
g30	g0	0.00404620677386313
g29	g22	0.00401933963729423
g42	g30	0.00401099894671307
g38	g45	0.00399730965109192
g33	g45	0.0039920885365650706
g2	g0	0.00386273310116679
g30	g39	0.0038253898314727103
g29	g12	0.0037916971028757705
g56	g39	0.0037838561278077704
g56	g0	0.00377987968935218
g8	g16	0.00376716869770115
g6	g1	0.0037270000715960397
g31	g12	0.0037040470250442
g57	g0	0.00370334667468402
g56	g2	0.0036728453901867203
g0	g32	0.0036650915851938
g2	g39	0.00357799819197549
g24	g32	0.00345330307212463
g37	g45	0.0034454660782067
g17	g22	0.00344519677121869
g57	g15	0.00334663564793726
g64	g53	0.00334118831521863
g14	g1	0.00326843998270686
g42	g32	0.00322687936192624
g15	g39	0.0031552203187988
g64	g32	0.00308389398468183
g12	g12	0.00307909692556066
g52	g61	0.00306295337592506
g22	g39	0.00302356049123975
g54	g42	0.00299503811815938
g63	g16	0.00294660554464418
g30	g61	0.00288025332557943
g23	g32	0.0028785819469949103
g56	g61	0.0028423283166301
g56	g5	0.00283694914454042
g57	g39	0.00281367933884498
g16	g32	0.00277403601271854
g34	g30	0.00273436782214522
g49	g32	0.00271461945963285
g50	g36	0.0027105713938288603
g40	g3	0.00270529659555095
g54	g51	0.00264688869391668
g64	g17	0.0026443373646087604
g37	g49	0.0026420986561142
g62	g61	0.0025967125202818603
g60	g61	0.0025799153440968898
g0	g0	0.00256331653376952
g35	g32	0.0025511451084698103
g30	g2	0.00249991557019773
g2	g61	0.00239453241234865
g45	g6	0.0022985452459726103
g55	g0	0.00224235280132347
g3	g6	0.0022382029973003
g5	g0	0.0021169574082159
g38	g6	0.0020413478633434603
g42	g61	0.0020406473056023603
g28	g30	0.00195597053045492
g40	g45	0.00193071910797998
g19	g0	0.00190761607135605
g10	g0	0.0019048971982233
g37	g30	0.00188374512291183
g58	g30	0.0017973092465503
g45	g49	0.00179253707012235
g32	g32	0.00175217253212665
g0	g51	0.00174405694961713
g4	g1	0.00165317993104606
g45	g0	0.00163190995850643
g22	g6	0.00160750957741273
g61	g6	0.00159968662187259
g61	g0	0.00157864387237951
g57	g51	0.00152848414800272
g39	g6	0.00148275606054779
g22	g32	0.00147362709551616
g36	g1	0.00145245910188711
g3	g0	0.00143985371487085
g2	g2	0.00141009433269631
g28	g32	0.00139186066698191
g27	g32	0.0013305418534760199
g4	g32	0.00132043225806073
g30	g6	0.0013194509260753301
g53	g32	0.0012798884115413302
g8	g61	0.00127046988284672
g54	g12	0.0012645641376625699
g62	g0	0.0012078923359176
g1	g6	0.00118056863534288
g6	g32	0.00108880756206367
g62	g32	0.00107340364352037
g37	g0	0.00105709435680955
g39	g32	0.00105573840652849
g61	g32	0.0010144741770075
g63	g12	0.00100322985155188
g0	g61	0.0010016429022000099
g7	g1	0.000930622750828701
g57	g32	0.000921994683148673
g45	g32	0.000901225409775177
g34	g32	0.000889482085806526
g28	g2	0.0008886892793628119
g45	g3	0.000883863698771633
g33	g32	0.000834407873979833
g56	g6	0.0008279862447004911
g1	g30	0.000790926069351217
g22	g61	0.000782681353746888
g22	g0	0.000752899653358629
g5	g32	0.00072229600256881
g3	g49	0.00071998816894081
g3	g32	0.000712282647727901
g11	g0	0.0006858971996687639
g54	g0	0.000680048424896606
g39	g0	0.000676452959044628
g38	g49	0.00067624996243135
g25	g1	0.0006398510464941
g23	g1	0.000633485858599513
g2	g6	0.0005941983529394259
g25	g32	0.000593646960255879
g53	g0	0.0005888517620464731
g31	g32	0.000572700319330281
g8	g49	0.000561420199696211
g8	g3	0.0005263630607934111
g26	g32	0.00048457795164183606
g11	g32	0.000474107471555741
g19	g61	0.000473828022789382
g52	g32	0.000465741491303721
g2	g30	0.00044503293389073497
g18	g0	0.000436787133642858
g43	g44	0.000426354930097603
g1	g22	0.00042576946651606297
g62	g39	0.000424952555016109
g23	g49	0.0003890129387097
g15	g30	0.00036794596917499997
g18	g32	0.000359046121427643
g8	g39	0.00035460446529717
g39	g49	0.00032274565969607
g26	g2	0.000317249547362104
g50	g32	0.00030004309680228196
g8	g45	0.00026636205867774704
g30	g30	0.000265296062125416
g56	g30	0.000248885547200656
g44	g32	0.00017299078057943798
g57	g30	0.000144525265228558
g19	g2	0.000136901280474682
g33	g49	0.00011657906495612701
g37	g61	0.000100402752869327
g16	g0	9.510630778819709e-05
g15	g49	8.609989644050842e-05
g12	g32	8.561943827229879e-05
g15	g61	7.571208017701341e-05
g60	g34	7.25508011747463e-05
g48	g30	5.97011831076644e-05
g59	g32	5.92539398653151e-05
g17	g32	5.6770408441939294e-05
g30	g32	1.31334378443786e-06
g16	g56	2.14125266210898e-35
g16	g4	1.90844668097327e-35
g21	g59	1.7288843543755398e-35
g32	g56	1.60924332772455e-35
g32	g8	1.6078153145096499e-35
g32	g4	1.54304199560667e-35
g16	g8	1.4692333334373301e-35
g16	g7	1.4481393203937099e-35
g9	g59	1.2859273289913098e-35
g32	g19	1.23387394819906e-35
g27	g64	1.1776028976168199e-35
g42	g31	1.1378724314772699e-35
g54	g50	1.0936303911274802e-35
g32	g7	1.05049748614198e-35
g10	g59	1.03588421430331e-35
g16	g19	1.0274309593719498e-35
g16	g48	1.0162478473608399e-35
g32	g48	9.66826218287958e-36
g16	g50	9.637343177624429e-36
g15	g59	9.561985403378819e-36
g9	g31	9.35067340867524e-36
g32	g50	9.098706348376178e-36
g28	g64	9.07945533649356e-36
g54	g55	9.022298670435448e-36
g27	g4	8.976636440462699e-36
g54	g56	8.881931272991669e-36
g55	g59	8.74836739974532e-36
g21	g10	8.69256221367851e-36
g54	g64	8.56090240705089e-36
g54	g8	8.56069789442456e-36
g16	g26	8.42482285655825e-36
g38	g58	8.276176256615768e-36
g38	g35	8.132794956896969e-36
g32	g63	8.115436198372569e-36
g63	g59	8.08511951589023e-36
g53	g31	7.94590691809005e-36
g54	g4	7.768617800507969e-36
g28	g23	7.67994348468561e-36
g54	g26	7.63435083151714e-36
g16	g64	7.6171277176068e-36
g48	g9	7.569248179755319e-36
g28	g4	7.52577534183474e-36
g51	g52	7.44163072716113e-36
g35	g64	7.41208051298499e-36
g16	g62	7.27767805306259e-36
g48	g10	7.23002349221852e-36
g48	g59	7.133734710155959e-36
g10	g31	6.938143601799589e-36
g21	g31	6.912111642520361e-36
g42	g50	6.909523621788389e-36
g11	g31	6.68688642172384e-36
g24	g23	6.6584618946759e-36
g21	g9	6.608701517378821e-36
g60	g64	6.570481769262889e-36
g54	g10	6.53408304258288e-36
g16	g43	6.4553954101549e-36
g54	g9	6.41048879341454e-36
g62	g64	6.37518444988345e-36
g27	g50	6.362157125562329e-36
g32	g64	6.32705334328512e-36
g15	g31	6.29154572354253e-36
g42	g62	6.26105378853356e-36
g16	g58	6.18424025154346e-36
g35	g4	6.181724595122099e-36
g52	g58	6.119257811088119e-36
g25	g52	6.111445059818849e-36
g24	g50	6.09662281019845e-36
g19	g59	6.05451012248292e-36
g54	g63	6.03517626566662e-36
g38	g24	6.03128009106116e-36
g5	g4	6.019073226244821e-36
g40	g64	5.991650545131499e-36
g7	g9	5.96867682597908e-36
g7	g59	5.9259037194384e-36
g54	g40	5.89680832031482e-36
g16	g35	5.895623207586269e-36
g16	g63	5.88817233592404e-36
g62	g23	5.86851045513462e-36
g34	g64	5.797958082478559e-36
g33	g50	5.74260774370906e-36
g48	g8	5.6999691322174194e-36
g42	g26	5.6657533460082296e-36
g52	g27	5.656644913697179e-36
g60	g23	5.6126993730776596e-36
g48	g21	5.55783768356606e-36
g57	g31	5.530368891160269e-36
g8	g59	5.4491548505966795e-36
g7	g10	5.3765032434774405e-36
g54	g43	5.3497804496400694e-36
g27	g23	5.233926838819309e-36
g6	g4	5.2153401373323895e-36
g58	g4	5.2152375330230695e-36
g54	g19	5.1992692624083096e-36
g32	g55	5.09980669763863e-36
g58	g27	5.093815332619059e-36
g5	g64	5.0815207641342896e-36
g19	g10	5.069493909801911e-36
g27	g26	4.9908348253956196e-36
g34	g4	4.9397312959612804e-36
g19	g9	4.9246127922295195e-36
g24	g4	4.89590823916659e-36
g41	g19	4.89089035010257e-36
g16	g52	4.87961563239129e-36
g5	g56	4.8680891292708095e-36
g33	g23	4.8538451504399003e-36
g40	g59	4.83112122900471e-36
g32	g26	4.7446405717816906e-36
g22	g23	4.71539702486448e-36
g35	g23	4.6635947511148796e-36
g63	g10	4.6426587772071995e-36
g15	g10	4.64180227061965e-36
g16	g60	4.63124436555353e-36
g42	g43	4.59516615219616e-36
g24	g64	4.589960585178349e-36
g16	g31	4.52614986312876e-36
g48	g63	4.51981849737782e-36
g63	g9	4.433909166694219e-36
g16	g24	4.42277044784608e-36
g5	g8	4.39827268157469e-36
g25	g7	4.3889162470337594e-36
g38	g33	4.3794033162745e-36
g8	g10	4.32491736543589e-36
g52	g54	4.30600986245334e-36
g37	g23	4.2956874359770896e-36
g27	g62	4.29248385361145e-36
g11	g24	4.289404444151379e-36
g41	g21	4.28696513286135e-36
g28	g50	4.19089902660384e-36
g0	g50	4.16703903877777e-36
g42	g24	4.12892374854229e-36
g48	g40	4.11402811611317e-36
g37	g52	4.1037902987023904e-36
g1	g64	4.0944376365406e-36
g6	g64	4.06717613998183e-36
g53	g59	4.056416140504319e-36
g54	g23	4.0535522330417494e-36
g8	g9	3.9700439110750396e-36
g34	g23	3.96043837218197e-36
g7	g21	3.8900831614201296e-36
g0	g23	3.84288000751025e-36
g54	g62	3.82075751468997e-36
g21	g60	3.8187751132337794e-36
g5	g26	3.81787501635706e-36
g57	g59	3.8119873749848994e-36
g59	g31	3.79164774399964e-36
g9	g10	3.78643115903484e-36
g40	g31	3.77755888195077e-36
g5	g50	3.7670730922008e-36
g52	g35	3.70222025984692e-36
g32	g23	3.64475066175298e-36
g53	g43	3.64324097671064e-36
g35	g58	3.60869688016725e-36
g15	g26	3.5831446532905694e-36
g6	g8	3.57956137563256e-36
g16	g23	3.57769386971991e-36
g35	g27	3.56066797897737e-36
g58	g64	3.47669523503043e-36
g32	g9	3.40756723080423e-36
g30	g64	3.38220308023e-36
g43	g59	3.3741739197665196e-36
g38	g52	3.36271021445283e-36
g21	g40	3.34832428183744e-36
g53	g62	3.34427454107215e-36
g29	g19	3.32332874508893e-36
g15	g9	3.2897077481871897e-36
g48	g19	3.25473149175387e-36
g16	g54	3.23296587536534e-36
g38	g54	3.23258840989855e-36
g52	g31	3.2212190160323194e-36
g38	g31	3.22057980204826e-36
g2	g64	3.21518251050712e-36
g6	g56	3.20804223746335e-36
g34	g50	3.18412466522235e-36
g51	g35	3.17373528384932e-36
g38	g23	3.14721722973369e-36
g58	g19	3.1425561844629705e-36
g22	g64	3.13964731924852e-36
g56	g64	3.13810609144772e-36
g58	g54	3.12119823610899e-36
g0	g64	3.1170648663345495e-36
g33	g28	3.1047651093369e-36
g11	g59	3.0833916605396e-36
g22	g4	3.06676978339692e-36
g61	g59	3.0410651557571294e-36
g60	g50	3.00183482914123e-36
g37	g50	2.9848480630328797e-36
g46	g21	2.9769379554959903e-36
g28	g35	2.9252797751430897e-36
g40	g62	2.9132655853105694e-36
g9	g60	2.90797547853612e-36
g57	g62	2.89642487007597e-36
g0	g4	2.88103019939223e-36
g10	g10	2.8687407112957997e-36
g54	g21	2.85965906471422e-36
g62	g4	2.85956123543308e-36
g52	g21	2.85878667091149e-36
g29	g58	2.84399439421594e-36
g29	g21	2.82530703497062e-36
g59	g43	2.7873150427854198e-36
g57	g26	2.7692630728902497e-36
g40	g23	2.7466582488824797e-36
g7	g40	2.73817577089602e-36
g38	g28	2.7377503502028795e-36
g18	g52	2.7360936100709e-36
g14	g21	2.7252911776520997e-36
g29	g33	2.7242684728357498e-36
g48	g55	2.7221752285826096e-36
g16	g55	2.7169539102473396e-36
g5	g55	2.6901381847878997e-36
g42	g64	2.6866566525442003e-36
g60	g28	2.64470309925496e-36
g52	g33	2.6135848531548195e-36
g46	g19	2.6060385939471095e-36
g51	g24	2.5931329578253703e-36
g23	g4	2.5930299470153297e-36
g25	g48	2.5614470543395803e-36
g53	g24	2.561052424861e-36
g52	g28	2.55213706855281e-36
g32	g10	2.5442712547064502e-36
g14	g59	2.52730235162694e-36
g40	g24	2.51909574141755e-36
g55	g10	2.50692026970389e-36
g23	g54	2.50453564207918e-36
g6	g26	2.4982671490843498e-36
g22	g50	2.48716244741831e-36
g54	g7	2.4847719977782898e-36
g18	g24	2.4694793779927596e-36
g29	g7	2.4672183127026997e-36
g41	g9	2.4670888855020698e-36
g48	g56	2.45275972412699e-36
g54	g27	2.4494857050587902e-36
g15	g64	2.4335878794691697e-36
g15	g62	2.43198055811288e-36
g5	g10	2.4074740247495095e-36
g36	g21	2.4053962694444e-36
g58	g8	2.4026555658482997e-36
g32	g43	2.3957351935082595e-36
g9	g24	2.3954927459380898e-36
g29	g54	2.38860690619543e-36
g41	g7	2.38752458499485e-36
g35	g35	2.38598096024277e-36
g43	g9	2.3814618083829703e-36
g15	g40	2.31569418991902e-36
g49	g54	2.3114348917569903e-36
g4	g54	2.27892205760474e-36
g10	g43	2.27434339890408e-36
g44	g52	2.26856606673948e-36
g42	g4	2.2682993819879302e-36
g9	g43	2.2619401210228396e-36
g11	g33	2.2571637624032898e-36
g29	g31	2.25589645090822e-36
g37	g64	2.23940652050394e-36
g9	g33	2.23851230456379e-36
g41	g63	2.2337141050127697e-36
g15	g60	2.2295312284014598e-36
g57	g50	2.2294607568516097e-36
g9	g9	2.22930608733144e-36
g13	g52	2.21212566738727e-36
g52	g64	2.2098126653067297e-36
g32	g62	2.2074768195860598e-36
g38	g27	2.20480830913522e-36
g6	g50	2.20353230364637e-36
g46	g59	2.1922395043564398e-36
g42	g59	2.18949145549523e-36
g10	g9	2.18787208620131e-36
g36	g54	2.18699711779176e-36
g55	g9	2.1610470956754598e-36
g9	g62	2.1552514893466998e-36
g10	g60	2.15514830579748e-36
g47	g52	2.1548358537476897e-36
g53	g60	2.15065722775244e-36
g11	g52	2.14383527589465e-36
g64	g54	2.13984229477848e-36
g36	g59	2.13360218989576e-36
g18	g23	2.12705659970049e-36
g1	g4	2.1268738226901997e-36
g8	g64	2.12130287485923e-36
g24	g58	2.12085138030051e-36
g29	g43	2.1147457458823598e-36
g38	g4	2.11072327756312e-36
g26	g9	2.09719732503433e-36
g19	g40	2.0960102842049197e-36
g30	g4	2.0933999864308998e-36
g52	g24	2.08008269414568e-36
g48	g60	2.0771703301255e-36
g14	g19	2.07338057291561e-36
g29	g59	2.06911154191514e-36
g5	g9	2.05917831872243e-36
g8	g40	2.05820819509022e-36
g0	g62	2.05771859850857e-36
g62	g50	2.05442523378922e-36
g42	g60	2.0505430923474998e-36
g41	g56	2.03286105516887e-36
g52	g23	2.0322031976885297e-36
g37	g62	2.03199440065703e-36
g57	g43	2.0272081103078896e-36
g43	g10	2.00144687700421e-36
g46	g27	1.98218835676066e-36
g58	g48	1.9793459259222698e-36
g52	g19	1.9601828117139698e-36
g1	g10	1.95810067583104e-36
g29	g35	1.9487477116407097e-36
g5	g19	1.93567403272903e-36
g2	g4	1.9347915413517697e-36
g54	g48	1.93335688844149e-36
g42	g28	1.93202383824533e-36
g7	g27	1.91649576277445e-36
g46	g58	1.91319791480775e-36
g37	g24	1.90910564732856e-36
g48	g43	1.90097963971261e-36
g4	g27	1.89569221427332e-36
g19	g21	1.89438648740293e-36
g38	g19	1.88023015885153e-36
g5	g62	1.8766569259540898e-36
g46	g35	1.8751109165550298e-36
g5	g40	1.87471231616683e-36
g5	g48	1.8685232440784596e-36
g1	g9	1.86574174629797e-36
g6	g48	1.8516514211558798e-36
g30	g23	1.82364621236258e-36
g31	g50	1.82328733062906e-36
g32	g40	1.81962870220302e-36
g38	g7	1.81738277762209e-36
g49	g48	1.81298154301059e-36
g35	g54	1.80934227498478e-36
g28	g24	1.79595730932431e-36
g59	g59	1.7931294120421e-36
g56	g4	1.78614104642626e-36
g4	g9	1.77684601752791e-36
g29	g63	1.77114056045762e-36
g51	g7	1.7661460817554e-36
g42	g33	1.7655915507138298e-36
g58	g9	1.7651234692348898e-36
g41	g10	1.76165309536604e-36
g34	g35	1.7442016265721998e-36
g10	g33	1.74100179015608e-36
g2	g23	1.73178761472994e-36
g41	g27	1.7309172297709697e-36
g4	g8	1.72382862090002e-36
g21	g33	1.7192399984176202e-36
g24	g27	1.71777810898758e-36
g56	g23	1.7137624230453898e-36
g6	g9	1.7098597143457098e-36
g26	g10	1.70101076372135e-36
g11	g43	1.6941209955760398e-36
g36	g27	1.68954635092253e-36
g46	g54	1.6871726139138698e-36
g48	g27	1.68566504542217e-36
g58	g21	1.6556281724411202e-36
g24	g19	1.6370511488184098e-36
g13	g24	1.62820150856342e-36
g36	g33	1.62641285634119e-36
g23	g48	1.6221285555537897e-36
g6	g19	1.6144276127543498e-36
g32	g52	1.6122402125417698e-36
g42	g23	1.59808688181567e-36
g16	g33	1.5876459086366298e-36
g41	g54	1.5867442154718998e-36
g47	g43	1.58590997104309e-36
g24	g28	1.5624314917595298e-36
g1	g59	1.5567809123387297e-36
g45	g64	1.5513099391556297e-36
g48	g54	1.54383950409997e-36
g42	g56	1.54093548744445e-36
g27	g55	1.53941376305621e-36
g9	g40	1.53268256933512e-36
g5	g23	1.52441533431433e-36
g59	g50	1.52192168228334e-36
g6	g10	1.5218039002974798e-36
g6	g55	1.5217649697752998e-36
g14	g33	1.50831520462183e-36
g37	g35	1.50796578295777e-36
g28	g52	1.5069991781678602e-36
g21	g52	1.50644982484812e-36
g36	g58	1.50497955174396e-36
g25	g19	1.4996526614556397e-36
g11	g62	1.4966314314808702e-36
g10	g40	1.4895701877419699e-36
g63	g21	1.4805942025247299e-36
g50	g52	1.4732405931205699e-36
g22	g52	1.46843835124692e-36
g5	g7	1.46679660348762e-36
g40	g50	1.4610080630390599e-36
g8	g55	1.45986489983894e-36
g52	g55	1.45755588453556e-36
g34	g58	1.4497721321428499e-36
g27	g10	1.44287636662801e-36
g46	g33	1.4409869208964598e-36
g57	g60	1.4408828272800398e-36
g53	g33	1.4383002452693899e-36
g42	g48	1.4351434674204397e-36
g7	g55	1.41457013141884e-36
g47	g63	1.4126252621537901e-36
g15	g24	1.4078189823931698e-36
g63	g52	1.40542569768206e-36
g14	g35	1.40411306029784e-36
g28	g58	1.4027873354108997e-36
g40	g52	1.38815641180228e-36
g29	g27	1.38468976940413e-36
g36	g19	1.3773793027106698e-36
g41	g35	1.37588248067757e-36
g46	g9	1.36102734438769e-36
g9	g26	1.3559159284166799e-36
g13	g31	1.34625425742928e-36
g63	g40	1.3390131434156596e-36
g21	g43	1.3347202933173898e-36
g41	g52	1.3329689301728099e-36
g11	g60	1.3311266406656899e-36
g33	g55	1.3272269065295e-36
g13	g59	1.3249945468858e-36
g5	g27	1.32392960168748e-36
g37	g4	1.3142928659721897e-36
g58	g40	1.3097330098396e-36
g26	g59	1.2982220460965601e-36
g34	g24	1.2927864472686001e-36
g42	g8	1.29184369341702e-36
g43	g52	1.2913945883328799e-36
g52	g4	1.2910224064675201e-36
g35	g50	1.2849552910303797e-36
g58	g26	1.2820997339982699e-36
g54	g60	1.2797667784415e-36
g51	g60	1.26954087614329e-36
g42	g58	1.26637727101343e-36
g59	g62	1.26270072312662e-36
g59	g63	1.26246067509859e-36
g21	g55	1.2617213251416202e-36
g17	g63	1.2563681855726898e-36
g0	g24	1.2548579223739598e-36
g64	g48	1.2512452978832098e-36
g34	g62	1.2496265703133e-36
g36	g31	1.2459078810471102e-36
g35	g28	1.24449511004136e-36
g6	g27	1.2344359626396697e-36
g14	g58	1.2245728268739998e-36
g21	g26	1.22264128187194e-36
g60	g55	1.2140550781364399e-36
g31	g23	1.2118855912806398e-36
g6	g40	1.20395563757127e-36
g61	g9	1.19290405867731e-36
g53	g26	1.18382280866759e-36
g14	g54	1.1801190772321999e-36
g53	g50	1.16706109656547e-36
g0	g28	1.16481469263957e-36
g4	g10	1.1642518274616397e-36
g5	g63	1.16395449648747e-36
g4	g21	1.1583672179679598e-36
g57	g24	1.1543283097955699e-36
g52	g59	1.1492919911786e-36
g63	g60	1.14927020385508e-36
g28	g28	1.1490500174120501e-36
g1	g23	1.14264461333312e-36
g34	g26	1.14142181945761e-36
g29	g24	1.12567273175322e-36
g40	g28	1.11978966334603e-36
g45	g4	1.1163597379969698e-36
g35	g24	1.1144339396641499e-36
g1	g27	1.11139177865735e-36
g29	g56	1.0991853374054399e-36
g46	g10	1.0985105147724e-36
g1	g55	1.09836946232001e-36
g55	g52	1.09750591754404e-36
g28	g62	1.0756345346383598e-36
g21	g62	1.07384491395881e-36
g11	g28	1.0723473527234599e-36
g57	g10	1.06842127259787e-36
g14	g27	1.0675405616375299e-36
g22	g35	1.05664344474383e-36
g1	g40	1.0551314260028e-36
g51	g33	1.04567074328677e-36
g49	g8	1.03390253270992e-36
g6	g23	1.0257135180798999e-36
g59	g28	1.01744312617557e-36
g4	g59	1.01673065727273e-36
g22	g24	1.01526226853447e-36
g41	g8	1.0071748066147299e-36
g4	g48	9.905182511230879e-37
g27	g24	9.85865827642463e-37
g29	g28	9.852785115692029e-37
g57	g40	9.75558378969927e-37
g3	g64	9.72312135763327e-37
g48	g7	9.713254530650579e-37
g14	g9	9.68283505636718e-37
g25	g35	9.62294532882144e-37
g58	g50	9.583854745169029e-37
g19	g27	9.575766565458108e-37
g17	g43	9.543402376876658e-37
g4	g40	9.5050081998141e-37
g40	g10	9.50050311241709e-37
g33	g43	9.46445062350827e-37
g48	g48	9.46294391009597e-37
g61	g10	9.35409701022442e-37
g46	g56	9.25840469762694e-37
g61	g54	9.231774988157428e-37
g19	g55	9.21900652850975e-37
g15	g33	9.15721426792595e-37
g9	g28	9.14850513469045e-37
g60	g24	8.98453841807915e-37
g41	g58	8.81327292791738e-37
g14	g52	8.804685381614169e-37
g40	g26	8.72424641274963e-37
g20	g43	8.628460849399949e-37
g21	g24	8.621795663683118e-37
g47	g7	8.608291754737149e-37
g46	g7	8.603552953797427e-37
g15	g55	8.56699976957684e-37
g53	g28	8.54155204101062e-37
g34	g28	8.52883374223259e-37
g41	g55	8.501132822218879e-37
g14	g63	8.36051200591508e-37
g10	g62	8.32097336928578e-37
g7	g8	8.25850668054858e-37
g46	g55	8.24042216390035e-37
g1	g26	8.2010207072366e-37
g30	g35	8.08736251461199e-37
g25	g24	8.07140040866697e-37
g60	g35	8.060298885208e-37
g0	g58	7.94860753374115e-37
g14	g7	7.891000608792919e-37
g58	g23	7.77832548241278e-37
g53	g63	7.771158180163309e-37
g26	g62	7.73213909661495e-37
g27	g40	7.72969776114989e-37
g10	g24	7.6887630470192e-37
g6	g62	7.665429188246449e-37
g18	g62	7.641715716155408e-37
g56	g35	7.622553948380691e-37
g55	g60	7.622187741885028e-37
g62	g52	7.61441354231218e-37
g18	g28	7.55380821935881e-37
g27	g56	7.54486107903154e-37
g24	g35	7.53426813427283e-37
g58	g55	7.5229847743921915e-37
g6	g7	7.4530850495508195e-37
g23	g52	7.441257142038049e-37
g1	g35	7.4261513671527295e-37
g14	g10	7.288298592881869e-37
g22	g62	7.268512845401059e-37
g19	g64	7.239832165402091e-37
g4	g26	7.23127494420114e-37
g36	g28	7.2090272795355405e-37
g59	g33	7.19203208759447e-37
g15	g8	7.187035201580641e-37
g27	g8	7.12585610339132e-37
g51	g59	7.0933778232780086e-37
g13	g28	7.066500841526421e-37
g41	g33	7.03673767145077e-37
g38	g64	6.95415406818951e-37
g13	g33	6.854539170046259e-37
g47	g60	6.8248184761206195e-37
g7	g54	6.8181191028077e-37
g19	g52	6.7960687346312495e-37
g49	g27	6.785220496976629e-37
g56	g50	6.7491166740106606e-37
g32	g21	6.74262641165759e-37
g8	g21	6.736735862168179e-37
g59	g60	6.72272883355938e-37
g8	g26	6.712238284874351e-37
g5	g43	6.642403344486769e-37
g2	g35	6.59778777283569e-37
g0	g26	6.57710542841386e-37
g37	g28	6.55015804767894e-37
g39	g64	6.50726671723302e-37
g42	g55	6.488075328184229e-37
g64	g27	6.4813434790534495e-37
g23	g27	6.46310343528537e-37
g3	g59	6.46255501741343e-37
g41	g59	6.45881081521433e-37
g32	g60	6.375143592240021e-37
g30	g50	6.32284492442359e-37
g37	g43	6.32026743514466e-37
g41	g40	6.29019627845814e-37
g20	g28	6.28130824331971e-37
g52	g40	6.260544018991809e-37
g19	g8	6.24895014969512e-37
g2	g50	6.2435950882552495e-37
g60	g31	6.1911696613727494e-37
g0	g31	6.141015844579269e-37
g3	g4	6.070451861219959e-37
g46	g63	6.05440637582801e-37
g5	g60	6.02697351675943e-37
g17	g52	5.94545446760459e-37
g46	g40	5.845439498784821e-37
g22	g28	5.81103493378741e-37
g3	g54	5.80128331724457e-37
g60	g59	5.799327650506529e-37
g12	g63	5.747592130675939e-37
g42	g63	5.730534484497479e-37
g57	g64	5.70555068275117e-37
g57	g28	5.68662535176227e-37
g49	g4	5.62455807732037e-37
g42	g7	5.54641188511795e-37
g10	g21	5.475408258082009e-37
g26	g40	5.32948957616177e-37
g2	g24	5.2754711318883504e-37
g2	g52	5.2161930385607096e-37
g55	g31	5.155980163401239e-37
g38	g56	5.13936917438436e-37
g42	g54	5.06164871565972e-37
g57	g33	4.952932698719299e-37
g18	g35	4.944352242798789e-37
g10	g28	4.89935481338306e-37
g8	g60	4.89180076849189e-37
g12	g43	4.84395412041801e-37
g27	g31	4.83742334348936e-37
g27	g9	4.65179958601264e-37
g46	g52	4.4916018546948594e-37
g10	g63	4.2992144492857295e-37
g31	g43	4.271291551696789e-37
g59	g55	4.26055439709517e-37
g4	g19	4.248250745993189e-37
g36	g43	4.240837667684729e-37
g19	g60	4.2232268519791205e-37
g7	g63	4.21394157896948e-37
g64	g26	4.19463554139267e-37
g5	g58	4.18278369559884e-37
g31	g62	4.09827459260465e-37
g57	g55	4.087222353686629e-37
g30	g24	4.07976982132068e-37
g59	g40	4.0692971413541e-37
g64	g4	4.02856549098027e-37
g48	g26	3.971024739688409e-37
g57	g8	3.95050863784254e-37
g15	g43	3.93366582052437e-37
g60	g62	3.84985116792476e-37
g40	g60	3.84005342429031e-37
g53	g48	3.75643338397524e-37
